id,condition,angle,rt,accuracy,trial
13,egocentric,-135,3874.185,1,82
13,egocentric,-45,1707.02,1,83
13,egocentric,90,1770.505,1,84
13,egocentric,45,1584.34,1,85
13,egocentric,180,2275.365,1,86
13,egocentric,45,3752.07,1,87
13,egocentric,-90,2298.52,1,88
13,egocentric,0,853.07,1,89
13,egocentric,90,1543.73,1,90
13,egocentric,90,1440.865,1,91
13,egocentric,0,1167.235,1,92
13,egocentric,0,892.075,1,93
13,egocentric,-135,2066.475,1,94
13,egocentric,0,1241.415,1,95
13,egocentric,-135,2259.06,1,96
13,egocentric,-45,2986.3,1,97
13,egocentric,-45,970.66,1,98
13,egocentric,-90,3465.725,1,99
13,egocentric,0,1409.12,1,100
13,egocentric,135,2123.08,1,101
13,egocentric,180,2172.125,0,102
13,egocentric,-45,2305.505,1,103
13,egocentric,90,2822.73,1,104
13,egocentric,135,1486.34,1,105
13,egocentric,-90,1608.545,1,106
13,egocentric,45,7616.11,1,107
13,egocentric,-135,3973.14,1,108
13,egocentric,-45,3706.605,1,109
13,egocentric,-45,1884.415,1,110
14,allocentric,180,1097.705,1,0
14,allocentric,45,3038.245,1,1
14,allocentric,-90,2367.855,1,2
14,allocentric,-135,1585.56,1,3
14,allocentric,45,1550.085,1,4
14,allocentric,180,4082.53,1,5
14,allocentric,-45,1273.08,1,6
14,allocentric,-90,2681.34,1,7
14,allocentric,90,2050.94,1,8
14,allocentric,0,1316.33,1,9
14,allocentric,-90,1186.12,1,10
14,allocentric,90,1054.63,1,11
14,allocentric,-135,1684.17,1,12
14,allocentric,135,2497.805,1,13
14,allocentric,-45,1729.215,1,14
14,allocentric,180,1225.425,1,15
14,allocentric,-90,1536.485,1,16
14,allocentric,-90,1499.97,1,17
14,allocentric,-45,1990.735,1,18
14,allocentric,180,1933.62,1,19
14,allocentric,180,1370.155,1,20
14,allocentric,0,1597.565,1,21
14,allocentric,180,2365.99,1,22
14,allocentric,0,1533.085,1,23
14,allocentric,180,1702.025,1,24
14,allocentric,135,1133.82,1,25
14,allocentric,0,1387.08,1,26
14,allocentric,-45,1512.02,1,27
14,allocentric,0,1001.49,1,28
14,allocentric,0,1316.09,1,29
14,allocentric,-45,2136.995,1,30
14,allocentric,-45,1034.015,1,31
14,allocentric,-135,2087.495,1,32
14,allocentric,-135,1120.81,1,33
14,allocentric,135,2348.12,1,34
14,allocentric,45,1382.735,1,35
14,allocentric,135,933.025,1,36
14,allocentric,180,934.48,1,37
14,allocentric,-135,1100.665,1,38
14,allocentric,90,1382.915,1,39
14,allocentric,135,1301.23,1,40
14,allocentric,45,1599.465,1,41
14,allocentric,-90,984.105,1,42
14,allocentric,45,884.25,1,43
14,allocentric,135,3145.775,1,44
14,allocentric,-45,701.99,1,45
14,allocentric,-135,889.165,1,46
14,allocentric,135,901.515,1,47
14,allocentric,-90,2105.055,1,48
14,allocentric,0,871.055,1,49
14,allocentric,-90,2016.075,1,50
14,allocentric,-135,737.215,1,51
14,allocentric,-135,1903.67,1,52
14,allocentric,45,1000.64,0,53
14,allocentric,-45,1750.855,1,54
14,allocentric,-45,1183.5,1,55
14,allocentric,135,2065.015,1,56
14,allocentric,135,1266.345,1,57
14,allocentric,-135,1698.475,1,58
14,allocentric,-45,1767.595,1,59
14,allocentric,-135,1415.525,1,60
14,allocentric,-90,2715.375,1,61
14,allocentric,-45,1566.595,1,62
14,allocentric,0,1483.89,1,63
14,allocentric,0,1050.92,1,64
14,allocentric,135,1133.515,1,65
14,allocentric,-90,1172.075,1,66
14,allocentric,-90,2296.85,1,67
14,allocentric,-135,3565.43,1,68
14,allocentric,180,859.105,1,69
14,allocentric,45,1272.47,1,70
14,allocentric,180,1937.025,1,71
14,allocentric,90,1019.05,1,72
14,allocentric,90,1534.99,0,73
14,allocentric,180,1123.235,1,74
14,allocentric,180,897.09,1,75
14,allocentric,135,1084.015,1,76
14,allocentric,90,950.1,1,77
14,allocentric,0,885.77,1,78
14,allocentric,90,659.38,1,79
14,allocentric,-90,1200.7,1,80
14,allocentric,90,1016.99,1,81
14,allocentric,135,2197.63,1,82
14,allocentric,90,1620.64,1,83
14,allocentric,-45,1757.255,1,84
14,allocentric,180,1855.7,1,85
14,allocentric,45,1467.025,1,86
14,allocentric,180,1451.24,1,87
14,allocentric,90,1216.31,1,88
14,allocentric,-135,1134.12,1,89
14,allocentric,0,1517.735,1,90
14,allocentric,45,1670.38,1,91
14,allocentric,90,1765.465,1,92
14,allocentric,0,849.105,1,93
14,allocentric,0,1103.94,1,94
14,allocentric,45,801.36,1,95
14,allocentric,-135,1786.205,1,96
14,allocentric,45,940.985,1,97
14,allocentric,90,1167.54,1,98
14,allocentric,-90,1003.5,1,99
14,allocentric,135,1667.37,1,100
14,allocentric,135,633.78,1,101
14,allocentric,90,1082.86,1,102
14,allocentric,-45,1307.215,1,103
14,allocentric,90,868.525,1,104
14,allocentric,0,717.225,1,105
14,allocentric,45,702.055,1,106
14,allocentric,-45,754.16,1,107
14,allocentric,45,801.375,1,108
14,allocentric,45,584.05,1,109
14,allocentric,-90,650.89,1,110
14,egocentric,45,778.855,1,0
14,egocentric,180,2490.105,1,1
14,egocentric,90,1302.36,1,2
14,egocentric,180,2067.62,1,3
14,egocentric,-90,1122.105,1,4
14,egocentric,-45,967.44,1,5
14,egocentric,0,1133.99,1,6
14,egocentric,-135,1531.61,1,7
14,egocentric,-45,1118.01,1,8
14,egocentric,0,884.36,1,9
14,egocentric,-45,934.165,1,10
14,egocentric,0,651.46,1,11
14,egocentric,-45,788.975,1,12
14,egocentric,45,634.31,1,13
14,egocentric,0,801.235,1,14
14,egocentric,-90,706.905,1,15
14,egocentric,45,1450.3,1,16
14,egocentric,-135,1398.61,1,17
14,egocentric,90,1068.425,1,18
14,egocentric,180,1166.475,1,19
14,egocentric,180,1556.83,1,20
14,egocentric,180,2166.495,1,21
14,egocentric,-90,1882.955,1,22
14,egocentric,90,1283.88,1,23
14,egocentric,45,921.595,1,24
14,egocentric,135,4797.35,0,25
14,egocentric,-135,1169.78,1,26
14,egocentric,-135,1450.775,1,27
14,egocentric,135,1217.375,1,28
14,egocentric,135,2300.71,1,29
14,egocentric,90,1417.54,1,30
14,egocentric,-90,1118.98,1,31
14,egocentric,90,1135.06,1,32
14,egocentric,180,1135.69,1,33
14,egocentric,135,1413.935,1,34
14,egocentric,-135,1690.11,1,35
14,egocentric,180,1054.11,1,36
14,egocentric,0,735.965,1,37
14,egocentric,-90,803.385,1,38
14,egocentric,0,717.61,1,39
14,egocentric,90,751.11,1,40
14,egocentric,-90,702.625,1,41
14,egocentric,0,892.755,1,42
14,egocentric,180,1137.5,0,43
14,egocentric,45,900.32,1,44
14,egocentric,-45,1334.7,1,45
14,egocentric,-135,1716.75,1,46
14,egocentric,180,2869.025,1,47
14,egocentric,135,1666.61,1,48
14,egocentric,-135,1069.175,1,49
14,egocentric,45,1334.005,1,50
14,egocentric,0,1018.375,1,51
14,egocentric,135,1598.82,1,52
14,egocentric,45,1351.47,1,53
14,egocentric,-135,1069.51,1,54
14,egocentric,-45,1021.18,1,55
14,egocentric,-45,668.735,1,56
14,egocentric,45,772.115,1,57
14,egocentric,-45,700.82,1,58
14,egocentric,45,621.57,1,59
14,egocentric,-45,734.165,1,60
14,egocentric,0,641.335,1,61
14,egocentric,-135,600.8,1,62
14,egocentric,0,900.445,1,63
14,egocentric,45,617.385,1,64
14,egocentric,-90,632.415,1,65
14,egocentric,0,601.435,1,66
14,egocentric,90,1068.005,1,67
14,egocentric,-135,666.115,0,68
14,egocentric,180,1409.61,1,69
14,egocentric,-135,851.415,1,70
14,egocentric,45,1034.73,1,71
14,egocentric,-90,701.2,1,72
14,egocentric,0,700.625,1,73
14,egocentric,-45,834.425,0,74
14,egocentric,90,1566.315,1,75
14,egocentric,90,1517.68,1,76
14,egocentric,-135,1451.815,1,77
14,egocentric,90,968.36,1,78
14,egocentric,90,1068.685,1,79
14,egocentric,-135,1300.545,1,80
14,egocentric,135,1054.015,1,81
14,egocentric,135,1066.25,1,82
14,egocentric,-135,2502.645,1,83
14,egocentric,-90,813.51,1,84
14,egocentric,180,1415.31,1,85
14,egocentric,135,1585.19,1,86
14,egocentric,180,2383.64,1,87
14,egocentric,-90,752.585,1,88
14,egocentric,0,967.75,1,89
14,egocentric,-45,900.84,1,90
14,egocentric,135,715.91,1,91
14,egocentric,45,858.175,1,92
14,egocentric,-45,717.09,1,93
14,egocentric,180,1183.705,1,94
14,egocentric,135,653.4,1,95
14,egocentric,180,502.64,1,96
14,egocentric,90,1033.625,1,97
14,egocentric,135,1441.665,0,98
14,egocentric,45,684.115,0,99
14,egocentric,-90,1434.58,1,100
14,egocentric,90,889.145,1,101
14,egocentric,-90,1902.505,1,102
14,egocentric,90,919.355,1,103
14,egocentric,-90,1168.55,1,104
14,egocentric,135,1286.33,0,105
14,egocentric,-45,1785.565,1,106
14,egocentric,-90,2134.15,1,107
14,egocentric,0,1000.91,1,108
14,egocentric,135,1449.825,1,109
14,egocentric,45,802.135,1,110
15,egocentric,0,652,1,0
15,egocentric,180,668,1,1
15,egocentric,-45,584,1,2
15,egocentric,180,1018,1,3
15,egocentric,-135,619,1,4
15,egocentric,45,730,1,5
15,egocentric,90,552,1,6
15,egocentric,135,582,1,7
15,egocentric,-135,569,1,8
15,egocentric,-135,867,1,9
15,egocentric,180,668,1,10
15,egocentric,90,665,1,11
15,egocentric,-135,819,1,12
15,egocentric,90,636,1,13
15,egocentric,-135,885,1,14
15,egocentric,0,1068,1,15
15,egocentric,90,535,1,16
15,egocentric,180,734,1,17
15,egocentric,180,790,1,18
15,egocentric,90,801,1,19
15,egocentric,90,749,1,20
15,egocentric,-45,729,1,21
15,egocentric,-135,554,1,22
15,egocentric,90,601,1,23
15,egocentric,-90,700,1,24
15,egocentric,0,632,1,25
15,egocentric,-90,583,1,26
15,egocentric,135,570,1,27
15,egocentric,-90,804,1,28
15,egocentric,90,569,1,29
15,egocentric,-45,533,1,30
15,egocentric,45,500,1,31
15,egocentric,-90,499,1,32
15,egocentric,-90,698,1,33
15,egocentric,90,536,1,34
15,egocentric,135,603,1,35
15,egocentric,45,553,1,36
15,egocentric,135,632,1,37
15,egocentric,-135,501,1,38
15,egocentric,0,452,1,39
15,egocentric,45,485,1,40
15,egocentric,0,501,1,41
15,egocentric,45,703,1,42
15,egocentric,135,618,1,43
15,egocentric,-90,451,1,44
15,egocentric,0,518,1,45
15,egocentric,-45,480,1,46
15,egocentric,0,468,1,47
15,egocentric,0,419,1,48
15,egocentric,45,416,1,49
15,egocentric,0,435,1,50
15,egocentric,-45,537,1,51
15,egocentric,-45,433,1,52
15,egocentric,-45,467,1,53
15,egocentric,45,602,1,54
15,egocentric,-45,518,1,55
15,egocentric,135,569,1,56
15,egocentric,-90,698,1,57
15,egocentric,45,453,1,58
15,egocentric,45,478,1,59
15,egocentric,-90,535,1,60
15,egocentric,135,535,1,61
15,egocentric,0,469,1,62
15,egocentric,-135,503,0,63
15,egocentric,135,967,1,64
15,egocentric,-45,479,1,65
15,egocentric,180,935,1,66
15,egocentric,45,717,1,67
15,egocentric,-45,532,1,68
15,egocentric,180,669,1,69
15,egocentric,0,536,1,70
15,egocentric,45,486,1,71
15,egocentric,135,737,1,72
15,egocentric,180,682,1,73
15,egocentric,90,495,1,74
15,egocentric,45,497,1,75
15,egocentric,-90,518,1,76
15,egocentric,-90,453,1,77
15,egocentric,-135,885,1,78
15,egocentric,135,517,1,79
15,egocentric,-45,603,1,80
15,egocentric,0,517,1,81
15,egocentric,0,596,1,82
15,egocentric,180,664,1,83
15,egocentric,-90,918,1,84
15,egocentric,-45,485,1,85
15,egocentric,-90,512,1,86
15,egocentric,-45,528,1,87
15,egocentric,180,635,1,88
15,egocentric,180,650,1,89
15,egocentric,180,637,1,90
15,egocentric,180,752,1,91
15,egocentric,135,597,1,92
15,egocentric,180,502,1,93
15,egocentric,90,546,1,94
15,egocentric,90,550,1,95
15,egocentric,-90,496,1,96
15,egocentric,-135,618,1,97
15,egocentric,-135,452,1,98
15,egocentric,135,900,1,99
15,egocentric,-90,750,1,100
15,egocentric,90,812,1,101
15,egocentric,135,869,1,102
15,egocentric,45,752,1,103
15,egocentric,-135,602,1,104
15,egocentric,45,517,1,105
15,egocentric,0,550,1,106
15,egocentric,135,567,1,107
15,egocentric,90,446,1,108
15,egocentric,-135,636,1,109
15,egocentric,-135,913,1,110
15,allocentric,90,1002,1,0
15,allocentric,90,756,1,1
15,allocentric,-45,685,1,2
15,allocentric,135,641,1,3
15,allocentric,90,682,1,4
15,allocentric,135,852,1,5
15,allocentric,-135,1097,1,6
15,allocentric,-90,820,1,7
15,allocentric,135,585,1,8
15,allocentric,135,835,1,9
15,allocentric,-135,753,1,10
15,allocentric,-45,902,1,11
15,allocentric,45,1215,1,12
15,allocentric,180,867,1,13
15,allocentric,180,986,1,14
15,allocentric,-45,736,1,15
15,allocentric,180,937,1,16
15,allocentric,180,902,1,17
15,allocentric,180,786,1,18
15,allocentric,135,753,1,19
15,allocentric,45,1073,1,20
15,allocentric,45,553,1,21
15,allocentric,90,551,1,22
15,allocentric,45,1536,1,23
15,allocentric,180,889,1,24
15,allocentric,180,686,1,25
15,allocentric,-90,668,1,26
15,allocentric,45,601,1,27
15,allocentric,-90,619,1,28
15,allocentric,-90,1070,1,29
15,allocentric,-45,589,1,30
15,allocentric,45,647,1,31
15,allocentric,0,574,1,32
15,allocentric,0,434,1,33
15,allocentric,-45,702,1,34
15,allocentric,45,520,1,35
15,allocentric,-45,574,1,36
15,allocentric,180,906,1,37
15,allocentric,180,802,1,38
15,allocentric,180,584,1,39
15,allocentric,135,1198,1,40
15,allocentric,-90,867,1,41
15,allocentric,0,619,1,42
15,allocentric,90,535,1,43
15,allocentric,90,1216,1,44
15,allocentric,90,682,1,45
15,allocentric,-90,553,1,46
15,allocentric,90,553,1,47
15,allocentric,45,503,1,48
15,allocentric,-45,802,1,49
15,allocentric,135,886,1,50
15,allocentric,-45,1080,1,51
15,allocentric,0,524,1,52
15,allocentric,135,670,1,53
15,allocentric,45,452,1,54
15,allocentric,0,487,1,55
15,allocentric,45,541,1,56
15,allocentric,-45,436,1,57
15,allocentric,90,566,1,58
15,allocentric,0,441,1,59
15,allocentric,-135,1019,1,60
15,allocentric,90,452,1,61
15,allocentric,-90,641,1,62
15,allocentric,135,852,1,63
15,allocentric,135,886,1,64
15,allocentric,135,636,1,65
15,allocentric,135,569,0,66
15,allocentric,-90,469,1,67
15,allocentric,180,579,1,68
15,allocentric,-135,1230,1,69
15,allocentric,-90,819,1,70
15,allocentric,180,986,1,71
15,allocentric,-135,979,1,72
15,allocentric,0,602,1,73
15,allocentric,-135,889,1,74
15,allocentric,-45,602,1,75
15,allocentric,-135,601,0,76
15,allocentric,180,852,1,77
15,allocentric,0,556,1,78
15,allocentric,45,825,1,79
15,allocentric,90,912,1,80
15,allocentric,0,669,1,81
15,allocentric,-90,673,1,82
15,allocentric,-45,636,1,83
15,allocentric,45,936,1,84
15,allocentric,-90,769,1,85
15,allocentric,-90,698,1,86
15,allocentric,135,575,1,87
15,allocentric,-135,629,1,88
15,allocentric,90,775,1,89
15,allocentric,0,536,1,90
15,allocentric,-135,636,1,91
15,allocentric,180,1102,1,92
15,allocentric,-45,735,1,93
15,allocentric,-90,623,1,94
15,allocentric,-135,1015,1,95
15,allocentric,-135,607,1,96
15,allocentric,0,469,1,97
15,allocentric,-90,620,1,98
15,allocentric,0,480,1,99
15,allocentric,-45,413,1,100
15,allocentric,0,502,1,101
15,allocentric,-45,553,1,102
15,allocentric,90,458,1,103
15,allocentric,0,449,1,104
15,allocentric,-135,569,1,105
15,allocentric,45,636,1,106
15,allocentric,-135,523,1,107
15,allocentric,90,536,1,108
15,allocentric,45,375,1,109
15,allocentric,135,813,1,110
16,egocentric,-90,834,1,0
16,egocentric,45,1011,1,1
16,egocentric,135,1031,1,2
16,egocentric,-45,802,1,3
16,egocentric,180,795,0,4
16,egocentric,45,979,1,5
16,egocentric,-45,914,1,6
16,egocentric,180,910,1,7
16,egocentric,-45,779,1,8
16,egocentric,-135,867,1,9
16,egocentric,90,782,1,10
16,egocentric,-90,832,1,11
16,egocentric,180,905,1,12
16,egocentric,45,643,1,13
16,egocentric,180,872,1,14
16,egocentric,-90,919,1,15
16,egocentric,180,1085,1,16
16,egocentric,-90,667,1,17
16,egocentric,0,853,1,18
16,egocentric,-45,632,1,19
16,egocentric,135,633,1,20
16,egocentric,-45,584,1,21
16,egocentric,45,617,1,22
16,egocentric,135,484,1,23
16,egocentric,135,516,1,24
16,egocentric,90,700,1,25
16,egocentric,135,567,1,26
16,egocentric,90,549,1,27
16,egocentric,45,816,1,28
16,egocentric,45,600,1,29
16,egocentric,180,750,1,30
16,egocentric,-135,555,1,31
16,egocentric,180,951,1,32
16,egocentric,-45,587,1,33
16,egocentric,0,536,1,34
16,egocentric,-90,634,1,35
16,egocentric,135,617,1,36
16,egocentric,135,868,1,37
16,egocentric,135,816,1,38
16,egocentric,-45,834,1,39
16,egocentric,0,616,1,40
16,egocentric,45,534,1,41
16,egocentric,-45,599,1,42
16,egocentric,45,515,1,43
16,egocentric,45,683,1,44
16,egocentric,-45,516,1,45
16,egocentric,90,618,1,46
16,egocentric,0,601,1,47
16,egocentric,90,650,1,48
16,egocentric,-90,686,1,49
16,egocentric,180,701,1,50
16,egocentric,135,1349,1,51
16,egocentric,-90,559,1,52
16,egocentric,-135,801,1,53
16,egocentric,135,717,1,54
16,egocentric,-135,700,1,55
16,egocentric,45,566,1,56
16,egocentric,-90,817,1,57
16,egocentric,90,636,1,58
16,egocentric,135,617,1,59
16,egocentric,180,902,1,60
16,egocentric,-90,803,1,61
16,egocentric,90,767,1,62
16,egocentric,-135,883,1,63
16,egocentric,-135,737,1,64
16,egocentric,-90,650,1,65
16,egocentric,45,667,1,66
16,egocentric,-135,599,1,67
16,egocentric,-45,584,1,68
16,egocentric,90,468,1,69
16,egocentric,180,527,1,70
16,egocentric,0,467,1,71
16,egocentric,180,682,1,72
16,egocentric,135,834,1,73
16,egocentric,180,832,1,74
16,egocentric,180,1116,1,75
16,egocentric,90,618,1,76
16,egocentric,-90,534,1,77
16,egocentric,-90,501,1,78
16,egocentric,-90,965,1,79
16,egocentric,45,669,1,80
16,egocentric,90,534,1,81
16,egocentric,-135,600,1,82
16,egocentric,90,583,1,83
16,egocentric,90,571,1,84
16,egocentric,45,537,1,85
16,egocentric,90,983,1,86
16,egocentric,-45,667,1,87
16,egocentric,-135,666,1,88
16,egocentric,135,801,1,89
16,egocentric,0,916,1,90
16,egocentric,-135,916,1,91
16,egocentric,0,650,1,92
16,egocentric,0,517,1,93
16,egocentric,-135,851,1,94
16,egocentric,-135,550,1,95
16,egocentric,-135,800,1,96
16,egocentric,180,584,1,97
16,egocentric,135,551,1,98
16,egocentric,-135,616,1,99
16,egocentric,45,567,1,100
16,egocentric,0,569,1,101
16,egocentric,90,600,1,102
16,egocentric,0,484,1,103
16,egocentric,-45,465,1,104
16,egocentric,0,443,1,105
16,egocentric,0,653,1,106
16,egocentric,0,552,1,107
16,egocentric,-45,516,1,108
16,egocentric,-90,516,1,109
16,egocentric,0,633,1,110
16,allocentric,45,1653,1,0
16,allocentric,-90,1353,1,1
16,allocentric,-90,902,1,2
16,allocentric,90,1503,1,3
16,allocentric,-90,870,1,4
16,allocentric,-90,985,1,5
16,allocentric,0,935,1,6
16,allocentric,90,902,1,7
16,allocentric,-45,1086,1,8
16,allocentric,-45,937,1,9
16,allocentric,90,870,1,10
16,allocentric,90,913,1,11
16,allocentric,45,1159,1,12
16,allocentric,45,686,1,13
16,allocentric,180,1052,1,14
16,allocentric,45,1762,1,15
16,allocentric,-135,996,1,16
16,allocentric,-135,1024,1,17
16,allocentric,-45,751,1,18
16,allocentric,90,834,1,19
16,allocentric,180,1170,1,20
16,allocentric,135,768,1,21
16,allocentric,45,723,1,22
16,allocentric,-90,1072,1,23
16,allocentric,-135,871,1,24
16,allocentric,180,1270,1,25
16,allocentric,180,1818,1,26
16,allocentric,45,712,1,27
16,allocentric,90,759,1,28
16,allocentric,-135,686,1,29
16,allocentric,45,951,1,30
16,allocentric,-135,1414,1,31
16,allocentric,0,724,1,32
16,allocentric,-45,648,1,33
16,allocentric,135,2510,1,34
16,allocentric,0,669,1,35
16,allocentric,-45,705,1,36
16,allocentric,135,870,1,37
16,allocentric,-135,830,1,38
16,allocentric,-45,768,1,39
16,allocentric,0,870,1,40
16,allocentric,180,873,1,41
16,allocentric,0,938,1,42
16,allocentric,90,751,1,43
16,allocentric,0,787,1,44
16,allocentric,0,686,1,45
16,allocentric,-90,872,1,46
16,allocentric,135,916,1,47
16,allocentric,180,1207,1,48
16,allocentric,90,919,1,49
16,allocentric,-90,775,1,50
16,allocentric,-45,661,1,51
16,allocentric,45,1449,1,52
16,allocentric,-45,1618,1,53
16,allocentric,-45,755,1,54
16,allocentric,-90,653,1,55
16,allocentric,-135,886,1,56
16,allocentric,0,1078,1,57
16,allocentric,90,1252,1,58
16,allocentric,180,1045,1,59
16,allocentric,90,1543,1,60
16,allocentric,-90,1170,1,61
16,allocentric,-135,871,1,62
16,allocentric,-135,723,1,63
16,allocentric,-90,691,1,64
16,allocentric,90,784,1,65
16,allocentric,-90,719,1,66
16,allocentric,-135,717,1,67
16,allocentric,-90,975,1,68
16,allocentric,90,863,1,69
16,allocentric,-45,797,1,70
16,allocentric,0,515,1,71
16,allocentric,180,1583,1,72
16,allocentric,-135,1326,1,73
16,allocentric,0,641,1,74
16,allocentric,90,1043,1,75
16,allocentric,135,950,1,76
16,allocentric,180,1321,1,77
16,allocentric,-45,604,1,78
16,allocentric,45,679,1,79
16,allocentric,135,874,1,80
16,allocentric,180,646,1,81
16,allocentric,135,620,1,82
16,allocentric,-90,803,1,83
16,allocentric,0,674,1,84
16,allocentric,135,807,1,85
16,allocentric,45,566,1,86
16,allocentric,135,1599,1,87
16,allocentric,-90,691,1,88
16,allocentric,-135,880,1,89
16,allocentric,45,755,1,90
16,allocentric,180,828,1,91
16,allocentric,0,793,0,92
16,allocentric,45,1736,1,93
16,allocentric,135,1376,1,94
16,allocentric,180,1711,1,95
16,allocentric,135,900,1,96
16,allocentric,135,906,1,97
16,allocentric,0,1252,1,98
16,allocentric,135,1094,1,99
16,allocentric,135,909,1,100
16,allocentric,45,1097,1,101
16,allocentric,90,933,1,102
16,allocentric,-135,1602,1,103
16,allocentric,-45,803,1,104
16,allocentric,180,1372,1,105
16,allocentric,45,733,1,106
16,allocentric,-45,1471,1,107
16,allocentric,-45,808,1,108
16,allocentric,180,1016,1,109
16,allocentric,0,741,1,110
17,egocentric,180,1647,1,0
17,egocentric,-135,1711,1,1
17,egocentric,-135,1633,1,2
17,egocentric,-45,1263,1,3
17,egocentric,45,2128,1,4
17,egocentric,90,1082,1,5
17,egocentric,-90,1004,1,6
17,egocentric,0,944,1,7
17,egocentric,90,996,1,8
17,egocentric,135,1180,1,9
17,egocentric,180,1866,1,10
17,egocentric,-90,1230,1,11
17,egocentric,135,1947,1,12
17,egocentric,-45,1246,1,13
17,egocentric,90,1079,1,14
17,egocentric,-45,1014,1,15
17,egocentric,45,896,1,16
17,egocentric,-45,1132,1,17
17,egocentric,135,2951,1,18
17,egocentric,180,1261,1,19
17,egocentric,0,1316,1,20
17,egocentric,0,1746,1,21
17,egocentric,135,3647,1,22
17,egocentric,-90,3399,1,23
17,egocentric,135,1066,1,24
17,egocentric,-90,733,1,25
17,egocentric,180,1234,1,26
17,egocentric,45,945,1,27
17,egocentric,135,1779,1,28
