trial,ID,cue,direction,response,rt,choice,correct,condition,mean_C,sd_C,trial_type
1522,R,none,left,1,0.6502866000000722,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1523,R,left,left,0,0.6794472000001406,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1524,R,left,left,1,0.3887299999996685,right,0,valid,0.7345113326619624,0.2437698370620411,OK
1525,R,none,right,1,0.5643843000007109,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1526,R,none,right,1,0.5006163999996716,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1527,R,left,left,1,0.43583010000020295,right,0,valid,0.7345113326619624,0.2437698370620411,OK
1528,R,none,left,1,0.942718899999818,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1529,R,none,right,1,0.7534256999997524,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1530,R,right,right,1,0.6953307000003406,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1531,R,left,left,1,0.6871598999996422,right,0,valid,0.7345113326619624,0.2437698370620411,OK
1532,R,none,left,1,0.6280871999997544,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1533,R,right,right,1,0.5724723000002996,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1534,R,none,left,1,0.6121221000003061,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1535,R,right,right,1,0.5426230000002761,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1536,R,right,right,1,0.6382494999998016,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1537,R,none,right,1,0.4971386999995957,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1538,R,none,right,1,0.5666536999997334,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1539,R,right,right,1,0.5382572999997137,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1540,R,right,right,0,1.1877472000005582,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1541,R,none,left,1,0.5163911999998163,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1542,R,left,left,0,0.7785752999998294,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1543,R,left,right,0,0.3626410999995642,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
1544,R,none,left,1,0.8341676000000007,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1545,R,right,right,1,0.3804964999999356,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1546,R,none,right,0,0.6773723000005702,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1547,R,right,left,1,0.7210071999998036,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
1548,R,none,left,0,0.5831715000003896,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1549,R,left,left,1,0.5046828999993522,right,0,valid,0.7345113326619624,0.2437698370620411,OK
1550,R,none,right,0,1.2494588000008662,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1551,R,right,right,1,0.7279465000001437,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1552,R,none,right,0,0.8584914999992179,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1553,R,left,left,0,0.6153021000000081,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1554,R,right,left,0,0.6967587999988609,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1555,R,none,left,1,0.4834303000006912,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1556,R,right,right,0,0.5889484999988781,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1557,R,none,right,1,0.6980769999991026,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1558,R,right,right,0,0.793080600000394,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1559,R,none,left,0,0.686119800000597,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1560,R,left,right,1,0.8793994000006933,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
1561,R,none,right,0,0.7348378000006051,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1562,R,none,left,1,0.6491291999991518,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1563,R,none,right,1,0.5735597999992024,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1564,R,none,left,0,0.42213859999901615,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1565,R,left,left,0,0.8308778000009625,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1566,R,right,right,1,0.6427279999988968,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1567,R,right,right,0,0.6762281999999686,left,0,valid,0.7345113326619624,0.2437698370620411,OK
1568,R,none,right,0,0.595344399998794,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1569,R,right,left,0,0.719005199998719,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1570,R,none,right,0,0.7022692999998981,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1571,R,none,right,1,0.7424085999991803,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1572,R,left,left,0,0.7198160000007192,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1573,R,left,left,0,0.8997672000004968,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1574,R,left,left,0,0.5571510000008857,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1575,R,none,left,1,0.8600757000003796,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1576,R,none,left,1,0.633989300000394,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1577,R,none,left,1,0.9224889999986772,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1578,R,none,right,0,0.6107728000006318,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1579,R,right,right,1,0.5549052999995183,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1580,R,left,left,1,0.6581492999994225,right,0,valid,0.7345113326619624,0.2437698370620411,OK
1581,RaB,none,left,0,1.0121531999999434,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1582,RaB,right,right,1,1.314686599999959,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1583,RaB,left,right,1,1.2675980999999863,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
1584,RaB,right,right,1,0.9734839999999848,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1585,RaB,right,right,1,0.5921769000000268,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1586,RaB,left,right,1,0.8997444999999971,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
1587,RaB,none,right,1,0.7225674999999683,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1588,RaB,none,left,1,1.3748717000000852,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
1589,RaB,none,right,1,0.6902606000001015,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1590,RaB,left,left,0,0.7173352999999452,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1591,RaB,left,left,0,0.7231770000000779,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1592,RaB,right,right,1,0.6680817000000161,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1593,RaB,none,right,1,0.735249099999919,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1594,RaB,left,left,0,0.9940283000000818,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1595,RaB,right,right,1,0.691645400000084,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1596,RaB,left,left,0,0.49763319999999567,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1597,RaB,none,right,0,0.5342484999999897,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
1598,RaB,none,right,1,1.003110300000003,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1599,RaB,none,left,0,0.8697607999999946,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1600,RaB,right,right,1,0.7185085999999501,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1601,RaB,none,right,1,1.0481618999999682,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1602,RaB,right,right,1,0.7406311999999389,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1603,RaB,right,right,1,0.822183500000051,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1604,RaB,right,left,1,1.243600899999933,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
1605,RaB,right,left,0,0.9741383000000496,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1606,RaB,right,right,1,0.5708564999999908,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1607,RaB,none,left,0,0.9413010000000668,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1608,RaB,none,right,1,1.0028632000000923,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1609,RaB,right,right,1,0.7161252999999306,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1610,RaB,left,right,1,1.0819291000000248,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
1611,RaB,left,left,0,0.9686487999999828,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1612,RaB,right,right,1,0.8242155999998886,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1613,RaB,none,left,0,0.5535532999999759,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1614,RaB,none,right,1,0.7831604000000425,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1615,RaB,none,left,0,0.7937389000001076,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1616,RaB,none,left,0,1.039746100000002,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1617,RaB,none,right,1,0.645946800000047,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1618,RaB,left,left,0,0.4968108000000484,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1619,RaB,right,right,1,0.5485919000000195,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1620,RaB,left,left,0,0.9160730999999488,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1621,RaB,none,left,0,1.020552700000053,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1622,RaB,none,right,1,0.9947408000000452,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1623,RaB,none,left,0,0.8135167000000365,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1624,RaB,none,right,1,0.7792970999998943,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1625,RaB,left,left,0,0.6095988000001853,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1626,RaB,none,left,0,0.8357776999998805,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1627,RaB,none,right,1,0.7380396000000928,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1628,RaB,none,left,0,0.7746962999999596,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1629,RaB,right,right,1,0.8372291000000587,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1630,RaB,none,left,0,1.3634795999998914,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1631,RaB,none,right,1,0.7450068999999075,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1632,RaB,left,left,0,1.1752403999998933,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1633,RaB,none,left,0,0.9383735000001252,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1634,RaB,left,right,1,0.6438967999999932,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
1635,RaB,right,left,1,1.3846492999998643,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
1636,RaB,none,left,0,0.589901300000065,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1637,RaB,none,left,0,1.0598634000000402,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1638,RaB,left,left,0,0.907759699999815,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1639,RaB,left,left,0,0.848691300000155,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1640,RaB,right,right,1,0.991125600000032,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1641,RaB,right,right,1,0.6816897999999583,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1642,RaB,left,left,0,0.7196733999999196,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1643,RaB,none,right,1,0.7319064000000708,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1644,RaB,right,right,1,0.8722937000000002,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1645,RaB,none,right,1,0.6493308000001434,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1646,RaB,none,right,1,0.5742173999999522,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1647,RaB,left,left,0,0.93599779999999555,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1648,RaB,left,left,0,0.7291783000000578,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1649,RaB,none,left,0,1.0181311999999707,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1650,RaB,none,right,1,0.5487348999999995,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1651,RaB,none,right,1,0.6587256999998772,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1652,RaB,right,left,0,1.2918262000000595,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1653,RaB,none,left,0,1.166112199999816,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1654,RaB,none,left,0,0.5590504000001602,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1655,RaB,left,left,0,0.6152524999999969,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1656,RaB,none,right,1,0.6410267000001113,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1657,RaB,none,left,0,0.7738905000001068,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1658,RaB,none,right,1,0.9176079000001208,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1659,RaB,none,left,0,0.7283227000000352,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1660,RaB,left,left,0,0.9163022999998702,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1661,RaB,left,right,1,0.8041032000000996,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
1662,RaB,left,right,1,0.8171922000001359,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
1663,RaB,none,left,0,1.1275576000000456,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1664,RaB,left,left,0,0.5215729999999894,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1665,RaB,none,left,0,0.6203583000001345,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1666,RaB,right,right,1,0.9073065999998562,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1667,RaB,left,left,0,0.8327463999999054,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1668,RaB,none,right,1,1.3392281000001276,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1669,RaB,right,left,0,1.0227383999999802,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1670,RaB,none,right,1,0.8094045000000278,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1671,RaB,none,left,0,0.9153186999999434,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1672,RaB,left,left,0,0.9012927000001127,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1673,RaB,none,left,0,1.0963243000001055,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1674,RaB,none,left,0,0.8084580999998252,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1675,RaB,right,right,1,0.584259799999927,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1676,RaB,none,left,0,0.9680436999999528,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1677,RaB,none,left,0,0.8509499000001597,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1678,RaB,none,right,1,0.686119399999825,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1679,RaB,none,right,1,1.0166280999999344,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1680,RaB,right,right,1,0.5581321999998181,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1681,RaB,right,right,1,0.6210858999997981,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1682,RaB,right,right,1,0.5394948999999087,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1683,RaB,left,left,0,0.7540638999998919,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1684,RaB,left,left,0,0.999515300000212,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1685,RaB,none,right,1,0.5252531000001,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1686,RaB,left,left,0,0.7710390999998253,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1687,RaB,none,right,1,0.5699650999999903,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1688,RaB,none,left,0,0.5780859999999848,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1689,RaB,right,left,0,0.7609704000001329,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1690,RaB,right,right,1,0.8090658999999505,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1691,RaB,right,left,0,1.0635764999999535,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1692,RaB,none,left,0,0.6613651000000118,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1693,RaB,none,left,0,0.4999628000000485,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1694,RaB,right,right,1,1.08863539999993,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1695,RaB,right,right,1,0.7329216000000542,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1696,RaB,right,right,1,0.6119027999998252,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1697,RaB,none,right,1,0.6039662999999109,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1698,RaB,left,left,0,0.3897056999999222,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1699,RaB,right,right,1,0.6805040000001554,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1700,RaB,none,left,0,0.9575307000000066,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1701,RaB,left,left,0,0.4724493999999595,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1702,RaB,none,left,0,0.5903355000000374,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1703,RaB,left,left,0,0.7864584999999806,left,1,valid,0.7345113326619624,0.2437698370620411,OK
1704,RaB,none,right,1,0.5931542000000718,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1705,RaB,right,right,1,1.0059893000000102,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1706,RaB,right,right,1,0.802875800000038,right,1,valid,0.7345113326619624,0.2437698370620411,OK
1707,RaB,right,left,0,1.185967100000198,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
1708,RaB,none,left,0,0.8049558000000161,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1709,RaB,none,left,0,0.6383906999999454,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
1710,RaB,none,right,1,0.9557369000001472,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
1711,RaB,left,left,0,0.925066200000174,left,1,valid,0.7345113326619624,0.2437698370620411,OK
