subj,session,block,trial,set_size,response_size_list,response_size_new_words,tested,response,rt,correct,response_category
5,1,3,25,4,4,0,3,138,5.541,1,correct
5,1,3,26,8,4,0,7,318,5.1,1,correct
5,1,3,27,6,6,0,3,443,2.481,1,correct
5,1,3,28,2,2,2,1,651,1.32,1,correct
5,1,4,1,4,0,0,3,292,-1,1,correct
5,1,4,2,4,1,1,3,479,3.429,1,correct
5,1,4,3,8,6,4,5,619,5.349,1,correct
5,1,4,4,2,1,1,1,1158,1.91,1,correct
5,1,4,5,6,4,0,5,39,2.558,1,correct
5,1,4,6,2,0,0,1,499,-1,1,correct
5,1,4,7,2,2,0,2,386,2.086,1,correct
5,1,4,8,6,4,4,4,103,1.516,1,correct
5,1,4,9,8,4,4,2,123,7.37,0,intrusion
5,1,4,10,6,6,0,5,1147,7.577,0,intrusion
5,1,4,11,8,0,0,3,274,-1,1,correct
5,1,4,12,4,2,2,3,101,2.337,1,correct
5,1,4,13,4,4,0,1,486,1.753,1,correct
5,1,4,14,8,2,0,1,514,2.01,1,correct
5,1,4,15,8,8,4,2,477,14.8,0,intrusion
5,1,4,16,4,2,0,2,910,1.882,1,correct
5,1,4,17,4,4,4,3,264,2.29,1,correct
5,1,4,18,6,1,1,6,87,2.692,1,correct
5,1,4,19,2,2,2,2,1082,1.987,1,correct
5,1,4,20,6,6,4,3,739,29.282,0,intrusion
5,1,4,21,8,1,1,1,256,2.568,1,correct
5,1,4,22,8,8,0,3,1182,10.819,1,correct
5,1,4,23,6,0,0,3,275,-1,1,correct
5,1,4,24,8,4,0,4,1,6.74,1,correct
5,1,4,25,6,2,0,4,405,1.134,1,correct
5,1,4,26,8,2,2,1,119,4.177,1,correct
5,1,4,27,8,6,0,2,946,8.069,1,correct
5,1,4,28,6,2,2,1,672,1.603,1,correct
5,1,5,1,8,8,0,2,650,10.254,1,correct
5,1,5,2,4,1,1,4,269,1.852,1,correct
5,1,5,3,8,2,0,7,165,1.741,1,correct
5,1,5,4,6,6,4,6,687,1.343,1,correct
5,1,5,5,6,0,0,1,803,-1,1,correct
5,1,5,6,6,4,4,2,373,4.911,1,correct
5,1,5,7,4,2,2,3,24,1.931,1,correct
5,1,5,8,8,0,0,7,1092,-1,1,correct
5,1,5,9,4,0,0,3,1094,-1,1,correct
5,1,5,10,4,4,4,2,974,2.027,1,correct
5,1,5,11,8,4,0,2,880,3.231,1,correct
5,1,5,12,8,6,0,6,635,1.69,1,correct
5,1,5,13,6,1,1,4,340,1.982,1,correct
5,1,5,14,2,1,1,2,589,1.083,1,correct
5,1,5,15,4,4,0,4,7,1.612,1,correct
5,1,5,16,8,8,4,4,470,2.267,1,correct
5,1,5,17,8,6,4,7,317,2.043,1,correct
5,1,5,18,8,1,1,3,740,4.235,1,correct
5,1,5,19,8,2,2,4,175,4.37,0,intrusion
5,1,5,20,2,0,0,1,289,-1,1,correct
5,1,5,21,4,2,0,2,742,2.096,1,correct
5,1,5,22,6,4,0,6,353,2.135,1,correct
5,1,5,23,6,2,0,1,271,1.786,1,correct
5,1,5,24,2,2,2,1,1076,1.517,1,correct
5,1,5,25,2,2,0,1,490,0.971,1,correct
5,1,5,26,6,6,0,1,842,3.045,1,correct
5,1,5,27,8,4,4,8,1073,2.045,1,correct
5,1,5,28,6,2,2,2,1128,1.144,1,correct
5,1,6,1,6,0,0,2,361,-1,0,new
5,1,6,2,8,4,0,1,1149,3.015,1,correct
5,1,6,3,6,6,0,4,378,6.683,1,correct
5,1,6,4,4,2,2,1,29,1.057,1,correct
5,1,6,5,4,0,0,2,28,-1,1,correct
5,1,6,6,6,6,4,2,936,2.527,1,correct
5,1,6,7,2,2,0,2,649,1.827,1,correct
5,1,6,8,8,6,4,1,140,19.956,1,correct
5,1,6,9,2,1,1,1,1089,2.168,1,correct
5,1,6,10,4,4,0,2,806,1.94,1,correct
5,1,6,11,6,4,0,4,636,2.39,1,correct
5,1,6,12,4,2,0,4,897,1.127,1,correct
5,1,6,13,2,2,2,2,756,2.018,1,correct
5,1,6,14,4,1,1,1,1010,1.199,1,correct
5,1,6,15,8,8,4,7,554,1.959,1,correct
5,1,6,16,2,0,0,2,646,-1,1,correct
5,1,6,17,8,4,4,3,275,8.675,0,intrusion
5,1,6,18,4,4,4,4,812,1.313,1,correct
5,1,6,19,8,2,0,8,894,1.888,1,correct
5,1,6,20,8,0,0,5,751,-1,1,correct
5,1,6,21,8,2,2,5,604,1.943,1,correct
5,1,6,22,8,6,0,1,152,3.383,1,correct
5,1,6,23,6,2,2,4,560,7.569,1,correct
5,1,6,24,6,1,1,3,790,2.216,1,correct
5,1,6,25,8,1,1,7,1077,1.554,1,correct
5,1,6,26,6,2,0,3,243,1.939,1,correct
5,1,6,27,8,8,0,5,591,1.854,1,correct
5,1,6,28,6,4,4,5,540,2.363,1,correct
5,1,7,1,8,1,1,2,373,2.171,1,correct
5,1,7,2,6,1,1,6,1088,1.118,1,correct
5,1,7,3,6,4,0,4,161,2.912,1,correct
5,1,7,4,2,0,0,2,438,-1,1,correct
5,1,7,5,6,6,4,6,383,2.145,1,correct
5,1,7,6,6,6,0,5,1007,6.661,1,correct
5,1,7,7,6,4,4,5,851,2.161,1,correct
5,1,7,8,8,6,4,2,366,18.7,0,intrusion
5,1,7,9,8,0,0,1,538,-1,0,intrusion
5,1,7,10,2,2,2,2,261,1.877,1,correct
5,1,7,11,4,1,1,3,984,0.922,1,correct
5,1,7,12,8,8,0,4,396,4.609,1,correct
5,1,7,13,6,0,0,5,127,-1,1,correct
5,1,7,14,4,2,0,1,505,1.935,1,correct
5,1,7,15,4,4,0,1,13,1.153,1,correct
5,1,7,16,6,2,0,6,335,1.042,1,correct
5,1,7,17,8,4,4,6,875,3.888,1,correct
5,1,7,18,8,6,0,5,1155,2.084,1,correct
5,1,7,19,8,8,4,5,84,3.554,1,correct
5,1,7,20,8,4,0,6,605,2.106,1,correct
5,1,7,21,8,2,0,4,428,4.494,1,correct
5,1,7,22,2,2,0,1,1078,1.24,1,correct
5,1,7,23,4,0,0,4,674,-1,1,correct
5,1,7,24,2,1,1,2,648,1.645,1,correct
5,1,7,25,8,2,2,8,332,1.816,1,correct
5,1,7,26,4,2,2,2,47,2.049,1,correct
5,1,7,27,6,2,2,3,983,1.088,1,correct
5,1,7,28,4,4,4,1,663,1.965,1,correct
5,2,1,1,4,1,1,3,750,1.817,1,correct
5,2,1,2,6,0,0,2,1018,-1,0,new
5,2,1,3,6,2,0,2,732,2.833,1,correct
5,2,1,4,8,2,0,2,283,8.951,1,correct
5,2,1,5,8,4,4,1,105,4.914,1,correct
5,2,1,6,4,4,0,1,998,1.04,1,correct
5,2,1,7,8,2,2,5,1165,1.89,1,correct
5,2,1,8,8,0,0,1,361,-1,0,new
5,2,1,9,8,8,4,4,924,31.129,1,correct
5,2,1,10,8,4,0,5,321,3.899,1,correct
5,2,1,11,8,6,4,2,697,8.044,1,correct
5,2,1,12,2,2,0,1,858,1.473,1,correct
5,2,1,13,6,1,1,3,59,2.976,1,correct
5,2,1,14,6,4,4,2,396,5.508,1,correct
5,2,1,15,6,6,4,4,991,0.909,1,correct
5,2,1,16,4,2,2,3,1096,1.066,1,correct
5,2,1,17,4,4,4,1,1016,1.579,1,correct
5,2,1,18,4,2,0,4,564,0.945,1,correct
5,2,1,19,2,2,2,1,550,0.955,1,correct
5,2,1,20,6,6,0,4,392,2.219,1,correct
5,2,1,21,8,1,1,4,903,2.241,1,correct
5,2,1,22,2,1,1,2,371,1.449,1,correct
5,2,1,23,6,2,2,3,836,2.45,1,correct
5,2,1,24,4,0,0,4,1138,-1,1,correct
5,2,1,25,8,6,0,8,318,1.912,1,correct
5,2,1,26,6,4,0,1,16,2.452,1,correct
5,2,1,27,2,0,0,1,415,-1,1,correct
5,2,1,28,8,8,0,4,1155,11.04,1,correct
5,2,2,1,8,2,0,1,783,6.159,1,correct
5,2,2,2,6,6,4,6,842,1.525,1,correct
5,2,2,3,8,1,1,5,280,3.081,1,correct
5,2,2,4,8,4,0,3,855,4.163,1,correct
5,2,2,5,4,0,0,2,272,-1,1,correct
5,2,2,6,8,2,2,7,254,2.236,1,correct
5,2,2,7,8,0,0,7,298,-1,1,correct
5,2,2,8,2,1,1,1,615,1.452,1,correct
5,2,2,9,6,4,4,1,565,3.262,1,correct
5,2,2,10,6,4,0,6,459,2.619,0,intrusion
5,2,2,11,6,0,0,5,840,-1,1,correct
5,2,2,12,4,2,0,2,648,1.855,1,correct
5,2,2,13,8,4,4,3,1053,14.387,1,correct
5,2,2,14,2,2,2,2,749,1.347,1,correct
5,2,2,15,6,2,2,4,15,3.195,1,correct
5,2,2,16,4,2,2,4,989,0.985,1,correct
5,2,2,17,8,6,4,7,1185,1.725,1,correct
5,2,2,18,8,8,4,2,711,3.541,1,correct
5,2,2,19,2,0,0,2,1043,-1,1,correct
5,2,2,20,4,4,0,3,778,1.778,1,correct
5,2,2,21,4,1,1,4,690,1.002,1,correct
5,2,2,22,4,4,4,2,633,1.508,1,correct
5,2,2,23,8,8,0,3,232,11.725,1,correct
5,2,2,24,6,2,0,6,465,2.07,1,correct
5,2,2,25,2,2,0,2,741,1.207,1,correct
5,2,2,26,6,6,0,3,788,1.798,1,correct
5,2,2,27,6,1,1,1,282,1.148,1,correct
5,2,2,28,8,6,0,6,1081,4.773,0,intrusion
5,2,3,1,6,4,4,4,926,2.037,1,correct
5,2,3,2,4,1,1,2,617,0.999,1,correct
5,2,3,3,4,0,0,1,761,-1,1,correct
5,2,3,4,4,4,4,4,97,2.038,1,correct
5,2,3,5,6,6,4,1,1094,12.444,1,correct
5,2,3,6,6,2,2,1,918,9.916,1,correct
5,2,3,7,8,1,1,8,234,1.058,1,correct
5,2,3,8,6,6,0,2,577,17.299,1,correct
5,2,3,9,4,2,0,1,885,1.74,1,correct
5,2,3,10,2,0,0,2,24,-1,1,correct
5,2,3,11,8,2,0,3,787,3.291,1,correct
5,2,3,12,8,6,4,6,259,4.127,1,correct
5,2,3,13,2,1,1,2,1006,0.85,1,correct
5,2,3,14,8,4,0,4,427,1.435,1,correct
5,2,3,15,6,1,1,6,171,1.144,1,correct
5,2,3,16,8,6,0,3,300,12.778,1,correct
5,2,3,17,4,2,2,2,158,1.252,1,correct
5,2,3,18,8,2,2,4,276,10.67,1,correct
5,2,3,19,6,0,0,4,591,-1,1,correct
5,2,3,20,4,4,0,4,308,0.988,1,correct
5,2,3,21,8,8,4,5,1103,1.808,1,correct
5,2,3,22,2,2,2,2,358,1.522,1,correct
5,2,3,23,8,8,0,7,432,2.995,1,correct
5,2,3,24,8,0,0,2,124,-1,1,correct
5,2,3,25,6,2,0,4,656,2.235,1,correct
5,2,3,26,8,4,4,8,62,1.781,1,correct
5,2,3,27,2,2,0,1,1174,0.965,1,correct
5,2,3,28,6,4,0,4,38,1.572,1,correct
5,2,4,1,8,6,0,7,454,1.213,1,correct
5,2,4,2,8,4,0,6,13,2.221,1,correct
5,2,4,3,6,4,4,3,56,1.782,1,correct
5,2,4,4,4,4,0,2,1117,1.352,1,correct
5,2,4,5,8,2,2,3,541,5.992,1,correct
5,2,4,6,2,0,0,1,964,-1,1,correct
5,2,4,7,6,4,0,3,553,2.883,1,correct
5,2,4,8,6,6,4,3,782,2.107,1,correct
5,2,4,9,2,1,1,1,971,0.903,1,correct
5,2,4,10,8,8,0,5,726,1.541,1,correct
5,2,4,11,6,0,0,1,77,-1,1,correct
5,2,4,12,8,4,4,2,647,12.733,0,intrusion
5,2,4,13,8,0,0,6,176,-1,1,correct
5,2,4,14,8,1,1,3,48,3.007,1,correct
5,2,4,15,4,2,0,3,548,1.007,1,correct
5,2,4,16,6,6,0,6,220,1.185,1,correct
5,2,4,17,8,8,4,3,226,5.794,0,intrusion
5,2,4,18,4,0,0,3,815,-1,1,correct
5,2,4,19,4,4,4,3,235,1.712,1,correct
5,2,4,20,6,1,1,4,209,0.787,1,correct
5,2,4,21,6,2,2,6,462,0.961,1,correct
5,2,4,22,8,6,4,5,798,4.239,0,intrusion
5,2,4,23,2,2,0,2,1144,0.879,1,correct
5,2,4,24,8,2,0,8,407,1.514,1,correct
5,2,4,25,2,2,2,1,951,1.478,1,correct
5,2,4,26,6,2,0,3,809,1.931,1,correct
5,2,4,27,4,2,2,1,807,1.671,1,correct
5,2,4,28,4,1,1,1,384,0.986,1,correct
5,2,5,1,2,0,0,2,790,-1,1,correct
5,2,5,2,8,2,0,7,279,1.993,1,correct
5,2,5,3,2,1,1,2,872,0.848,1,correct
5,2,5,4,8,6,4,4,178,19.716,0,intrusion
5,2,5,5,8,8,4,6,695,3.881,1,correct
5,2,5,6,4,0,0,2,992,-1,0,new
5,2,5,7,6,2,2,5,976,1.49,1,correct
5,2,5,8,6,0,0,3,671,-1,1,correct
5,2,5,9,6,1,1,2,45,2.112,1,correct
5,2,5,10,8,8,0,8,346,1.244,1,correct
5,2,5,11,4,2,2,2,80,1.52,1,correct
5,2,5,12,8,4,4,4,306,8.638,1,correct
5,2,5,13,4,1,1,4,437,1.872,1,correct
5,2,5,14,6,2,0,1,472,1.137,1,correct
5,2,5,15,8,0,0,8,705,-1,1,correct
5,2,5,16,8,1,1,2,266,3.244,1,correct
5,2,5,17,2,2,2,2,1071,1.036,1,correct
5,2,5,18,6,4,0,5,480,1.492,1,correct
5,2,5,19,8,2,2,1,174,10.03,0,intrusion
5,2,5,20,8,4,0,2,1082,3.538,1,correct
5,2,5,21,8,6,0,4,115,3.79,1,correct
5,2,5,22,4,4,0,2,775,2.11,1,correct
5,2,5,23,6,4,4,6,674,3.584,1,correct
5,2,5,24,6,6,4,2,372,15.693,1,correct
5,2,5,25,4,2,0,2,9,0.98,1,correct
5,2,5,26,4,4,4,2,1049,1.926,1,correct
5,2,5,27,6,6,0,1,865,1.723,1,correct
5,2,5,28,2,2,0,1,47,0.9,1,correct
5,2,6,1,4,4,4,4,481,3.517,1,correct
5,2,6,2,6,6,0,5,696,1.866,1,correct
5,2,6,3,8,0,0,3,361,-1,0,new
5,2,6,4,6,4,4,5,416,2.234,1,correct
5,2,6,5,8,6,0,5,574,3.514,1,correct
5,2,6,6,8,4,4,7,350,2.278,1,correct
5,2,6,7,8,2,2,8,848,1.446,1,correct
5,2,6,8,2,2,2,1,738,1.245,1,correct
5,2,6,9,8,4,0,8,1148,1.45,1,correct
5,2,6,10,8,2,0,5,482,1.545,1,correct
5,2,6,11,4,2,2,1,863,1.41,1,correct
5,2,6,12,8,6,4,8,617,2.108,1,correct
5,2,6,13,6,1,1,5,334,1.24,1,correct
5,2,6,14,2,2,0,2,444,1.518,1,correct
5,2,6,15,4,1,1,2,846,1.185,1,correct
5,2,6,16,6,2,2,2,599,1.39,1,correct
5,2,6,17,6,4,0,2,901,1.844,1,correct
5,2,6,18,4,2,0,4,581,1.406,1,correct
5,2,6,19,6,2,0,5,688,6.979,1,correct
5,2,6,20,2,0,0,1,187,-1,1,correct
5,2,6,21,8,1,1,6,975,1.634,1,correct
5,2,6,22,4,0,0,1,1088,-1,1,correct
5,2,6,23,8,8,0,2,726,25.826,0,intrusion
5,2,6,24,8,8,4,7,813,2.905,1,correct
5,2,6,25,6,6,4,5,430,3.847,1,correct
5,2,6,26,6,0,0,6,369,-1,1,correct
5,2,6,27,2,1,1,1,275,2.319,1,correct
5,2,6,28,4,4,0,1,375,1.103,1,correct
5,2,7,1,8,6,0,1,76,3.828,1,correct
5,2,7,2,2,2,0,2,1153,0.913,1,correct
5,2,7,3,4,0,0,4,1003,-1,1,correct
5,2,7,4,6,1,1,5,1094,1.2,1,correct
5,2,7,5,6,6,0,2,973,2.823,1,correct
5,2,7,6,2,2,2,1,591,1.198,1,correct
5,2,7,7,8,8,4,8,108,2.709,1,correct
5,2,7,8,6,2,0,3,511,1.344,1,correct
5,2,7,9,8,8,0,1,152,3.527,0,intrusion
5,2,7,10,4,2,0,3,949,1.252,1,correct
5,2,7,11,6,0,0,4,234,-1,1,correct
5,2,7,12,4,4,0,3,1196,1.92,1,correct
5,2,7,13,4,2,2,3,342,1.233,1,correct
5,2,7,14,4,1,1,3,466,0.854,1,correct
5,2,7,15,8,4,0,1,72,6.633,0,intrusion
5,2,7,16,2,0,0,2,1119,-1,1,correct
5,2,7,17,6,6,4,6,1152,1.979,1,correct
5,2,7,18,8,4,4,5,1032,10.62,1,correct
5,2,7,19,8,2,0,6,369,2.333,1,correct
5,2,7,20,6,4,4,5,609,1.762,1,correct
5,2,7,21,8,0,0,5,39,-1,1,correct
5,2,7,22,8,6,4,3,6,19.908,1,correct
5,2,7,23,6,2,2,4,241,2.132,1,correct
5,2,7,24,2,1,1,1,572,1.195,1,correct
5,2,7,25,8,1,1,1,1158,2.246,1,correct
5,2,7,26,6,4,0,5,390,1.842,1,correct
5,2,7,27,8,2,2,2,1001,8.875,0,new
5,2,7,28,4,4,4,3,140,1.19,1,correct
5,2,8,1,6,4,0,4,1132,1.107,1,correct
5,2,8,2,6,6,4,4,518,1.049,1,correct
5,2,8,3,8,4,4,6,635,1.967,1,correct
5,2,8,4,8,2,0,4,187,6.32,1,correct
5,2,8,5,4,2,2,4,951,1.022,1,correct
5,2,8,6,2,2,2,2,595,1.226,1,correct
5,2,8,7,6,2,0,2,801,5.145,1,correct
5,2,8,8,6,4,4,3,45,26.408,0,intrusion
5,2,8,9,8,4,0,7,1135,2.025,1,correct
5,2,8,10,2,0,0,1,1197,-1,1,correct
5,2,8,11,8,8,0,6,338,2.4,1,correct
5,2,8,12,8,8,4,1,279,18.107,0,intrusion
5,2,8,13,6,6,0,4,994,3.152,1,correct
5,2,8,14,6,0,0,3,1159,-1,1,correct
5,2,8,15,8,2,2,6,496,7.108,1,correct
5,2,8,16,4,4,0,4,932,2.273,1,correct
5,2,8,17,2,2,0,1,628,0.868,1,correct
5,2,8,18,4,1,1,1,664,0.908,1,correct
5,2,8,19,8,6,0,2,470,11.696,1,correct
5,2,8,20,6,1,1,1,923,1.07,1,correct
5,2,8,21,8,6,4,1,420,1.578,1,correct
5,2,8,22,8,1,1,7,121,1.189,1,correct
5,2,8,23,2,1,1,2,861,0.933,1,correct
5,2,8,24,8,0,0,4,361,-1,0,new
5,2,8,25,4,2,0,1,89,1.862,1,correct
5,2,8,26,6,2,2,2,1006,4.121,1,correct
5,2,8,27,4,4,4,1,37,1.15,1,correct
5,2,8,28,4,0,0,3,803,-1,1,correct
5,3,1,1,8,8,0,6,774,2.617,1,correct
5,3,1,2,8,1,1,8,805,1.26,1,correct
5,3,1,3,8,4,4,1,490,21.605,0,new
5,3,1,4,6,2,0,3,1094,1.741,1,correct
5,3,1,5,4,2,0,3,473,0.996,1,correct
5,3,1,6,2,0,0,1,442,-1,1,correct
5,3,1,7,4,1,1,2,139,1.766,1,correct
5,3,1,8,2,2,0,2,1160,1.42,1,correct
5,3,1,9,6,6,0,5,1181,20.828,0,intrusion
5,3,1,10,8,8,4,3,1113,19.828,0,intrusion
5,3,1,11,4,4,4,4,496,1.089,1,correct
5,3,1,12,6,2,2,4,193,1.905,1,correct
5,3,1,13,8,2,0,1,585,2.43,0,intrusion
5,3,1,14,2,2,2,2,1188,0.876,1,correct
5,3,1,15,6,0,0,4,319,-1,1,correct
5,3,1,16,8,0,0,7,338,-1,1,correct
5,3,1,17,6,4,0,4,851,1.553,1,correct
5,3,1,18,4,2,2,2,612,1.505,1,correct
5,3,1,19,8,6,0,1,108,5.726,0,intrusion
5,3,1,20,2,1,1,2,354,1.384,1,correct
5,3,1,21,8,6,4,4,501,1.749,1,correct
5,3,1,22,8,2,2,7,835,1.515,1,correct
5,3,1,23,6,6,4,2,299,2.394,1,correct
5,3,1,24,4,4,0,2,989,1.285,1,correct
5,3,1,25,8,4,0,3,213,4.114,0,intrusion
5,3,1,26,6,1,1,5,619,1.95,1,correct
5,3,1,27,4,0,0,1,101,-1,1,correct
5,3,1,28,6,4,4,1,16,1.424,0,intrusion
5,3,2,1,4,4,4,3,930,1.737,1,correct
5,3,2,2,8,8,4,4,729,15.088,0,intrusion
5,3,2,3,2,2,0,1,112,2.044,1,correct
5,3,2,4,6,6,0,3,207,16.106,1,correct
5,3,2,5,6,6,4,3,986,2.187,1,correct
5,3,2,6,2,1,1,1,941,1.269,1,correct
5,3,2,7,8,6,0,2,397,3.181,1,correct
5,3,2,8,6,2,0,5,67,1,1,correct
5,3,2,9,8,2,2,6,859,1.415,1,correct
5,3,2,10,2,2,2,1,797,1.192,1,correct
5,3,2,11,6,2,2,6,1015,1.294,1,correct
5,3,2,12,6,0,0,2,592,-1,1,correct
5,3,2,13,8,2,0,8,647,1.411,1,correct
5,3,2,14,8,6,4,5,318,1.662,1,correct
5,3,2,15,4,1,1,3,127,1.506,1,correct
5,3,2,16,6,4,4,4,31,1.777,1,correct
5,3,2,17,6,4,0,1,232,1.533,1,correct
5,3,2,18,8,8,0,3,234,3.926,0,intrusion
5,3,2,19,2,0,0,2,405,-1,1,correct
5,3,2,20,4,4,0,3,460,1.888,1,correct
5,3,2,21,4,2,0,1,253,1.017,1,correct
5,3,2,22,8,0,0,3,596,-1,1,correct
5,3,2,23,4,2,2,3,257,1.593,1,correct
5,3,2,24,8,4,0,1,1016,3.012,1,correct
5,3,2,25,8,1,1,7,49,1.246,1,correct
5,3,2,26,8,4,4,3,878,6.945,1,correct
5,3,2,27,6,1,1,1,1006,1.035,1,correct
5,3,2,28,4,0,0,4,198,-1,1,correct
5,3,3,1,6,6,0,2,709,1.17,1,correct
5,3,3,2,6,6,4,5,981,7.378,1,correct
5,3,3,3,6,4,4,3,348,12.025,0,intrusion
5,3,3,4,8,1,1,2,860,2.109,1,correct
5,3,3,5,4,2,0,2,823,1.157,1,correct
5,3,3,6,6,2,0,4,990,1.215,1,correct
5,3,3,7,6,2,2,2,858,1.778,1,correct
5,3,3,8,8,4,0,5,40,1.803,1,correct
5,3,3,9,8,6,0,5,817,2.605,1,correct
5,3,3,10,8,4,4,5,884,1.591,1,correct
5,3,3,11,4,4,4,2,532,1.582,1,correct
5,3,3,12,6,4,0,3,683,1.684,1,correct
5,3,3,13,4,4,0,4,928,1.089,1,correct
5,3,3,14,4,0,0,2,421,-1,1,correct
5,3,3,15,8,0,0,6,978,-1,0,intrusion
5,3,3,16,6,1,1,2,206,1.745,1,correct
5,3,3,17,8,2,0,2,43,8.53,1,correct
5,3,3,18,6,0,0,6,472,-1,1,correct
5,3,3,19,8,8,4,1,737,3.244,1,correct
5,3,3,20,8,8,0,2,957,8.564,0,intrusion
5,3,3,21,4,1,1,4,128,1.448,1,correct
5,3,3,22,8,2,2,1,1123,2.172,1,correct
5,3,3,23,4,2,2,4,1141,1.175,1,correct
5,3,3,24,2,2,0,2,686,1.073,1,correct
5,3,3,25,2,0,0,2,52,-1,1,correct
5,3,3,26,8,6,4,2,794,18.311,0,intrusion
5,3,3,27,2,1,1,1,508,1.202,1,correct
5,3,3,28,2,2,2,2,1185,2.024,1,correct
5,3,4,1,8,2,0,4,687,1.769,1,correct
5,3,4,2,6,2,0,2,310,4.67,1,correct
5,3,4,3,2,1,1,2,182,1.753,1,correct
5,3,4,4,8,2,2,8,500,1.347,1,correct
5,3,4,5,8,4,4,4,707,1.883,1,correct
5,3,4,6,6,1,1,6,912,1.137,1,correct
5,3,4,7,8,0,0,8,979,-1,1,correct
5,3,4,8,4,2,2,1,670,1.358,1,correct
5,3,4,9,6,2,2,3,696,0.953,1,correct
5,3,4,10,6,6,4,6,515,1.33,1,correct
5,3,4,11,8,4,0,2,96,7.737,1,correct
5,3,4,12,8,6,4,7,528,2.439,1,correct
5,3,4,13,6,0,0,5,845,-1,1,correct
5,3,4,14,4,2,0,4,739,1.317,1,correct
5,3,4,15,8,1,1,1,457,3.267,1,correct
5,3,4,16,4,0,0,3,144,-1,1,correct
5,3,4,17,8,6,0,8,886,2.308,1,correct
5,3,4,18,6,6,0,6,35,0.983,1,correct
5,3,4,19,4,4,0,1,1074,1.673,1,correct
5,3,4,20,4,4,4,1,551,2.766,1,correct
5,3,4,21,6,4,4,6,940,1.732,1,correct
5,3,4,22,8,8,4,5,1061,1.662,1,correct
5,3,4,23,2,0,0,1,50,-1,1,correct
5,3,4,24,2,2,2,1,852,1.342,1,correct
5,3,4,25,2,2,0,1,997,1.113,1,correct
5,3,4,26,4,1,1,1,778,1.004,1,correct
5,3,4,27,6,4,0,6,591,1.148,1,correct
5,3,4,28,8,8,0,5,175,1.046,1,correct
5,3,5,1,6,6,4,4,171,2.307,1,correct
5,3,5,2,4,4,0,1,2,1.361,1,correct
5,3,5,3,6,4,4,2,260,7.928,1,correct
5,3,5,4,6,6,0,1,374,1.064,1,correct
5,3,5,5,8,6,4,8,1069,3.521,1,correct
5,3,5,6,4,4,4,3,947,3.228,1,correct
5,3,5,7,8,4,4,6,522,2.398,1,correct
5,3,5,8,6,0,0,3,559,-1,1,correct
5,3,5,9,2,2,0,2,1028,1.401,1,correct
5,3,5,10,6,2,2,5,208,1.515,1,correct
5,3,5,11,4,0,0,1,614,-1,1,correct
5,3,5,12,4,2,0,1,488,1.968,1,correct
5,3,5,13,2,0,0,1,1085,-1,1,correct
5,3,5,14,2,1,1,2,807,0.995,1,correct
5,3,5,15,8,1,1,5,6,5.106,1,correct
5,3,5,16,8,0,0,4,597,-1,1,correct
5,3,5,17,8,2,0,5,284,5.251,0,intrusion
5,3,5,18,4,1,1,4,676,1.101,1,correct
5,3,5,19,8,8,4,7,283,3.761,1,correct
5,3,5,20,2,2,2,1,1166,1.061,1,correct
5,3,5,21,6,2,0,1,282,3.681,1,correct
5,3,5,22,8,6,0,3,46,8.126,0,intrusion
5,3,5,23,8,8,0,8,955,1.84,1,correct
5,3,5,24,6,1,1,4,1176,1.003,1,correct
5,3,5,25,8,2,2,2,1019,3.724,1,correct
5,3,5,26,8,4,0,6,263,6.205,0,intrusion
5,3,5,27,6,4,0,2,264,1.425,1,correct
5,3,5,28,4,2,2,4,976,1.352,1,correct
5,3,6,1,6,4,4,5,1117,10.385,1,correct
5,3,6,2,4,0,0,4,1190,-1,1,correct
5,3,6,3,4,4,0,4,1192,1.628,1,correct
5,3,6,4,4,1,1,2,69,1.465,1,correct
5,3,6,5,8,4,4,2,427,5.299,0,intrusion
5,3,6,6,8,2,2,5,61,1.392,1,correct
5,3,6,7,4,2,2,3,848,1.193,1,correct
5,3,6,8,6,4,0,5,192,1.372,1,correct
5,3,6,9,2,2,0,1,269,1.116,1,correct
5,3,6,10,8,6,4,1,384,9.022,1,correct
5,3,6,11,8,2,0,3,1142,6.266,0,intrusion
5,3,6,12,2,0,0,2,110,-1,1,correct
5,3,6,13,6,0,0,1,351,-1,1,correct
5,3,6,14,8,1,1,6,1105,1.39,1,correct
5,3,6,15,6,6,0,4,1001,1.904,1,correct
5,3,6,16,4,4,4,1,1064,1.491,1,correct
5,3,6,17,6,1,1,3,85,1.392,1,correct
5,3,6,18,8,8,4,6,1080,3.885,1,correct
5,3,6,19,6,2,2,1,185,1.445,1,correct
5,3,6,20,8,0,0,1,845,-1,0,new
5,3,6,21,8,4,0,4,892,2.44,1,correct
5,3,6,22,4,2,0,4,896,1.087,1,correct
5,3,6,23,2,2,2,2,804,0.941,1,correct
5,3,6,24,8,8,0,4,1131,2.772,1,correct
5,3,6,25,8,6,0,7,183,1.456,1,correct
5,3,6,26,6,2,0,6,194,1.127,1,correct
5,3,6,27,6,6,4,1,341,1.542,1,correct
5,3,6,28,2,1,1,1,429,1.088,1,correct
5,3,7,1,2,1,1,1,514,1.115,1,correct
5,3,7,2,4,1,1,1,761,1.035,1,correct
5,3,7,3,4,2,2,1,294,1.335,1,correct
5,3,7,4,6,2,0,6,443,1.596,1,correct
5,3,7,5,4,4,4,4,290,1.827,1,correct
5,3,7,6,6,2,2,1,482,1.514,1,correct
