subject,condition,signal_present,correct,rt,trial_num
6,no_bias,1,1,0.7837149999979883,66
6,no_bias,1,1,0.6966349999997765,67
6,no_bias,1,1,0.7216199999963865,68
6,no_bias,1,1,0.9572500000074504,69
6,no_bias,1,0,0.1599350000033155,70
6,no_bias,1,0,0.6027549999998882,71
6,no_bias,0,1,1.1545899999905378,72
6,no_bias,0,1,0.5528049999987706,73
6,no_bias,0,1,1.0504349999967966,74
6,no_bias,1,1,0.7402550000110641,75
6,no_bias,0,1,0.9269999999962748,76
6,no_bias,1,0,1.1570849999990314,77
6,no_bias,1,1,0.6294150000037625,78
6,no_bias,0,1,0.7127549999998882,79
6,no_bias,1,1,0.8882500000037253,80
6,no_bias,1,1,0.7621599999982863,81
6,no_bias,1,1,1.6576599999973551,82
6,no_bias,0,1,0.6045850000083447,83
6,no_bias,0,1,0.6637350000096485,84
6,no_bias,0,1,0.8117749999947846,85
6,no_bias,0,1,0.9736350000025704,86
6,no_bias,1,0,0.5650200000088662,87
6,no_bias,1,1,0.7795250000050291,88
6,no_bias,0,1,0.7586250000018626,89
6,no_bias,1,1,0.7753499999959022,90
6,no_bias,1,1,0.9839099999954924,91
6,no_bias,0,1,0.7681600000066683,92
6,no_bias,1,1,0.8423500000061467,93
6,no_bias,0,1,0.4799950000019744,94
6,no_bias,1,0,0.9930949999978764,95
6,no_bias,0,1,0.9009300000034272,96
6,bias,0,1,1.6752849999899044,97
6,bias,1,1,0.7302050000000745,98
6,bias,1,1,0.7488250000029802,99
6,bias,1,1,0.5365900000035763,100
6,bias,0,1,0.7442799999993295,101
6,bias,1,1,0.5634549999954179,102
6,bias,0,1,1.065849999998696,103
6,bias,0,1,0.6808549999985843,104
6,bias,1,1,0.8606500000031665,105
6,bias,1,1,1.7030099999979138,106
6,bias,1,1,0.931624999997206,107
6,bias,1,1,1.4784099999964235,108
6,bias,0,1,0.8712950000036508,109
6,bias,0,1,0.6712050000056624,110
6,bias,0,1,1.1136649999972432,111
6,bias,0,1,1.068710000006482,112
6,bias,1,1,1.2927950000017878,113
6,bias,1,1,1.336875000008382,114
6,bias,0,1,1.1699050000030546,115
6,bias,1,1,0.8445500000091269,116
6,bias,0,1,1.0479699999997392,117
6,bias,0,1,1.45615500000678,118
6,bias,1,1,1.738274999995716,119
6,bias,0,1,2.049739999987185,120
6,no_bias,0,1,2.462060000005178,97
6,no_bias,0,1,3.0427349999947473,98
6,no_bias,1,1,1.6150500000081955,99
6,no_bias,1,1,0.9393299999944864,100
6,no_bias,1,1,0.6282849999992177,101
6,no_bias,1,0,1.7380600000033155,102
6,no_bias,0,1,0.8320499999970198,103
6,no_bias,1,0,1.2030950000043958,104
6,no_bias,1,0,0.8321750000035391,105
6,no_bias,1,0,0.6471900000032037,106
6,no_bias,0,1,0.6615299999974668,107
6,no_bias,0,1,0.7385099999960512,108
6,no_bias,1,1,0.6021899999901652,109
6,no_bias,0,1,1.1097799999993294,110
6,no_bias,0,1,0.6822499999981374,111
6,no_bias,1,1,0.6789350000033155,112
6,no_bias,1,1,1.1991450000060722,113
6,no_bias,0,1,0.6382900000028312,114
6,no_bias,0,1,0.41228000000398607,115
6,no_bias,0,1,0.6224050000011921,116
6,no_bias,1,0,0.6335900000119582,117
6,no_bias,0,1,0.11656500000413508,118
6,no_bias,1,0,0.46981500000413506,119
6,no_bias,0,1,0.5278350000008941,120
6,bias,0,1,1.6958999999919906,121
6,bias,0,1,1.500524999995716,122
6,bias,0,1,2.3441100000049917,123
6,bias,0,1,1.3819999999981374,124
6,bias,1,1,0.9749900000030176,125
6,bias,1,1,0.8845449999934062,126
6,bias,1,1,1.806485000007786,127
6,bias,1,1,1.4310899999979882,128
6,bias,1,0,1.29350500000827,129
6,bias,0,1,1.468665000007488,130
6,bias,1,1,0.7355950000053272,131
6,bias,0,1,0.8553200000030919,132
6,bias,0,1,1.750014999997802,133
6,bias,0,1,0.708089999999851,134
6,bias,1,1,0.760105000008829,135
6,bias,0,1,1.0129900000030176,136
6,bias,1,1,0.7486249999934808,137
6,bias,1,1,2.0656000000014902,138
6,bias,0,1,0.9821000000089408,139
6,bias,0,1,2.475969999999739,140
6,bias,1,1,2.054109999997541,141
6,bias,0,1,2.228125000008382,142
6,bias,1,1,1.033379999993369,143
6,bias,1,0,1.4833699999870733,144
6,no_bias,0,1,2.502309999995865,121
6,no_bias,1,1,0.6131100000049919,122
6,no_bias,0,1,1.2051050000013783,123
6,no_bias,1,1,0.13409500000160188,124
6,no_bias,0,1,0.5889299999978393,125
6,no_bias,1,1,0.6196049999995157,126
6,no_bias,0,1,1.025745000006631,127
6,no_bias,0,1,2.9430549999959768,128
6,no_bias,1,0,1.8366499999975785,129
6,no_bias,1,0,1.2771400000052529,130
6,no_bias,1,1,1.605804999998771,131
6,no_bias,0,1,2.730664999996312,132
6,no_bias,0,1,0.8218600000105798,133
6,no_bias,0,1,0.6674850000124425,134
6,no_bias,1,0,0.6861249999925494,135
6,no_bias,1,0,1.0713149999929592,136
6,no_bias,0,1,1.769670000009239,137
6,no_bias,1,0,0.6849599999981001,138
6,no_bias,0,1,0.6753400000017137,139
6,no_bias,1,1,0.6854450000105425,140
6,no_bias,0,1,0.78476500000339,141
6,no_bias,1,1,0.610159999997355,142
6,no_bias,0,1,0.8764949999889359,143
6,no_bias,1,0,0.6925399999888614,144
7,bias,0,1,0.8273999999761581,1
7,bias,1,1,0.626,2
7,bias,0,1,0.5087000000476837,3
7,bias,0,1,1.3757000000476836,4
7,bias,0,1,0.604,5
7,bias,1,0,0.42909999990463255,6
7,bias,0,0,1.4147999999523164,7
7,bias,1,1,0.4218999999761581,8
7,bias,0,0,0.5113999999761581,9
7,bias,1,1,0.7155,10
7,bias,1,1,0.5506000000238419,11
7,bias,0,1,0.381,12
7,bias,1,1,0.40560000002384183,13
7,bias,0,1,0.4401999999284744,14
7,bias,1,1,0.6617000000476837,15
7,bias,1,1,0.3507999999523163,16
7,bias,1,1,0.3697999999523162,17
7,bias,0,0,0.423,18
7,bias,1,1,0.3713000000715256,19
7,bias,1,1,0.48060000002384184,20
7,bias,0,1,0.3297999999523163,21
7,bias,0,1,0.5626000000238418,22
7,bias,1,1,0.37059999990463255,23
7,bias,0,1,0.40560000002384183,24
7,no_bias,0,1,1.2171999999284744,1
7,no_bias,1,1,0.23809999990463257,2
7,no_bias,0,1,0.2618000000715256,3
7,no_bias,1,1,0.2860999999046326,4
7,no_bias,0,1,0.4372000000476837,5
7,no_bias,0,1,0.1757000000476837,6
7,no_bias,0,1,0.34639999997615817,7
7,no_bias,1,1,0.178,8
7,no_bias,1,1,0.22340000009536745,9
7,no_bias,0,1,0.2644000000953674,10
7,no_bias,1,1,0.1,11
7,no_bias,1,1,0.2726000000238419,12
7,no_bias,0,1,0.3621999999284744,13
7,no_bias,0,0,0.5383000000715256,14
7,no_bias,0,1,0.3875,15
7,no_bias,1,1,0.46610000002384183,16
7,no_bias,0,1,0.46039999997615816,17
7,no_bias,0,1,0.638,18
7,no_bias,1,0,0.3483999999761581,19
7,no_bias,0,1,0.3676999999284744,20
7,no_bias,1,1,0.26070000004768373,21
7,no_bias,1,1,0.20409999990463257,22
7,no_bias,1,1,0.29510000002384185,23
7,no_bias,1,1,1.1107999999523166,24
7,bias,1,1,1.255100000023842,25
7,bias,1,1,0.35,26
7,bias,1,1,0.46839999997615817,27
7,bias,1,1,0.4603000000715255,28
7,bias,0,1,0.28319999992847444,29
7,bias,1,1,0.2757000000476837,30
7,bias,0,1,1.0962000000476837,31
7,bias,0,1,1.0628000000715256,32
7,bias,0,1,0.5182000000476837,33
7,bias,1,1,0.333,34
7,bias,0,1,0.7063999999761581,35
7,bias,0,1,0.4243999999761581,36
7,bias,0,1,0.76,37
7,bias,0,0,0.7081000000238419,38
7,bias,1,1,0.2716000000238419,39
7,bias,1,1,0.3947999999523163,40
7,bias,0,1,0.3293000000715256,41
7,bias,0,1,0.39839999997615816,42
7,bias,1,1,0.4893999999761582,43
7,bias,0,0,0.7301000000238419,44
7,bias,0,1,0.32010000002384187,45
7,bias,1,1,0.37239999997615814,46
7,bias,1,1,0.5637999999523163,47
7,bias,1,0,0.41960000002384185,48
7,no_bias,1,0,2.694099999904633,25
7,no_bias,0,1,0.5197999999523163,26
7,no_bias,0,1,0.7615999999046326,27
7,no_bias,0,1,0.4556000000238419,28
7,no_bias,1,1,0.5831999999284744,29
7,no_bias,0,1,1.2432000000476835,30
7,no_bias,1,1,2.332600000023842,31
7,no_bias,0,1,0.856,32
7,no_bias,1,1,0.36379999995231627,33
7,no_bias,0,0,0.605,34
7,no_bias,1,1,0.32819999992847443,35
7,no_bias,1,1,0.5948999999761582,36
7,no_bias,0,0,0.5582000000476837,37
7,no_bias,1,0,0.2611999999284744,38
7,no_bias,0,1,0.7170999999046326,39
7,no_bias,0,0,1.0765,40
7,no_bias,0,1,0.3012000000476837,41
7,no_bias,1,1,0.3808000000715256,42
7,no_bias,1,1,0.5145,43
7,no_bias,1,1,0.12560000002384186,44
7,no_bias,0,1,0.4255,45
7,no_bias,1,1,0.2756000000238419,46
7,no_bias,1,1,0.22110000002384184,47
7,no_bias,0,1,0.20939999997615816,48
7,bias,1,1,3.5955,49
7,bias,1,1,0.34960000002384184,50
7,bias,1,1,0.3178000000715256,51
7,bias,0,1,0.7937000000476837,52
7,bias,1,1,0.346,53
7,bias,1,1,0.29380000007152557,54
7,bias,0,1,0.5941000000238419,55
7,bias,0,1,0.6545,56
7,bias,0,1,0.4082000000476837,57
7,bias,1,1,0.31720000004768373,58
7,bias,0,1,0.5697000000476837,59
7,bias,0,0,0.6323000000715255,60
7,bias,1,1,0.4377000000476837,61
7,bias,0,1,1.949899999976158,62
7,bias,1,1,0.2858999999761581,63
7,bias,0,0,0.4471000000238418,64
7,bias,1,1,0.5523000000715256,65
7,bias,0,1,0.339,66
7,bias,1,1,0.3395,67
7,bias,0,1,0.5855,68
7,bias,1,1,0.13539999997615815,69
7,bias,1,1,0.2852999999523163,70
7,bias,0,1,0.5231999999284744,71
7,bias,0,1,0.7282999999523163,72
7,no_bias,1,1,0.3558999999761581,49
7,no_bias,0,1,0.433,50
7,no_bias,0,1,0.8298999999761582,51
7,no_bias,0,1,0.4312000000476837,52
7,no_bias,0,1,0.8415,53
7,no_bias,0,1,0.5206000000238419,54
7,no_bias,1,1,0.34689999997615817,55
7,no_bias,0,1,0.8716999999284745,56
7,no_bias,1,1,0.263,57
7,no_bias,0,0,0.8477000000476838,58
7,no_bias,0,0,0.6698999999761581,59
7,no_bias,0,1,0.49060000002384185,60
7,no_bias,1,1,0.29079999995231626,61
7,no_bias,1,1,0.4782000000476837,62
7,no_bias,1,1,0.49029999995231627,63
7,no_bias,0,0,0.45389999997615815,64
7,no_bias,1,1,0.4926999999284744,65
7,no_bias,1,0,0.3148000000715256,66
7,no_bias,1,1,0.2827999999523163,67
7,no_bias,1,1,0.26969999992847443,68
7,no_bias,1,1,0.5231000000238418,69
7,no_bias,1,0,0.6161999999284744,70
7,no_bias,0,1,0.5163999999761582,71
7,no_bias,0,1,1.031,72
7,bias,1,1,0.7117999999523162,73
7,bias,1,1,0.35960000002384185,74
7,bias,0,1,0.5393999999761582,75
7,bias,0,1,0.5596000000238418,76
7,bias,0,1,0.5912999999523163,77
7,bias,1,1,0.25359999990463256,78
7,bias,1,1,0.8428999999761582,79
7,bias,0,1,0.43660000002384186,80
7,bias,0,0,0.4367999999523163,81
7,bias,0,1,0.5096000000238419,82
7,bias,1,0,1.132100000023842,83
7,bias,0,1,0.45620000004768374,84
7,bias,0,1,0.557,85
7,bias,1,1,0.34239999997615816,86
7,bias,1,1,0.3697999999523162,87
7,bias,1,1,0.35660000002384185,88
7,bias,0,0,0.5453999999761582,89
7,bias,1,1,0.2817999999523163,90
7,bias,1,1,0.29160000002384184,91
7,bias,1,1,0.5678000000715255,92
7,bias,0,1,0.4863999999761581,93
7,bias,0,1,0.4422999999523163,94
7,bias,0,1,0.5468000000715256,95
7,bias,1,1,0.686,96
7,bias,1,1,0.35210000002384184,97
7,bias,1,1,0.35479999995231626,98
7,bias,0,1,0.349,99
7,bias,1,1,0.2032999999523163,100
7,bias,0,1,0.37189999997615814,101
7,bias,1,1,0.3835,102
7,bias,1,1,0.3623999999761581,103
7,bias,0,1,0.5047000000476837,104
7,bias,1,1,0.2860999999046326,105
7,bias,1,1,0.1755,106
7,bias,1,1,0.2732000000476837,107
7,bias,1,1,0.33930000007152555,108
7,bias,1,1,0.185,109
7,bias,0,0,0.3623999999761581,110
7,bias,1,1,0.1327000000476837,111
7,bias,1,1,0.31239999997615814,112
7,bias,0,1,0.45989999997615816,113
7,bias,0,1,0.43839999997615814,114
7,bias,0,1,0.5636000000238418,115
7,bias,0,0,0.6216000000238419,116
7,bias,0,1,0.29480000007152557,117
7,bias,0,1,0.5551000000238419,118
7,bias,0,1,0.425,119
7,bias,0,1,0.4004000000953674,120
7,no_bias,0,1,1.2342000000476836,73
7,no_bias,0,1,0.31439999997615814,74
7,no_bias,0,1,0.3543999999761581,75
7,no_bias,0,1,0.49510000002384186,76
7,no_bias,1,1,0.3407999999523163,77
7,no_bias,0,1,0.44689999997615815,78
7,no_bias,0,1,0.5668999999761581,79
7,no_bias,1,1,0.5627999999523163,80
7,no_bias,1,1,0.33469999992847443,81
7,no_bias,1,1,0.2627999999523163,82
7,no_bias,1,1,0.19790000009536743,83
7,no_bias,1,1,0.38089999997615814,84
7,no_bias,0,0,0.6007000000476838,85
7,no_bias,0,1,0.378,86
7,no_bias,0,0,0.473,87
7,no_bias,1,1,0.08879999995231629,88
7,no_bias,1,1,0.2802000000476837,89
7,no_bias,1,1,0.3066999999284744,90
7,no_bias,0,1,0.5174000000953675,91
7,no_bias,1,1,0.3123000000715256,92
7,no_bias,0,1,0.4795999999046326,93
7,no_bias,0,1,0.35360000002384184,94
7,no_bias,1,0,0.6296000000238419,95
7,no_bias,1,1,0.517,96
7,no_bias,1,1,0.8443000000715256,97
7,no_bias,0,1,0.3465999999046326,98
7,no_bias,1,1,0.3216999999284744,99
7,no_bias,1,1,0.21070000004768372,100
7,no_bias,0,1,0.43260000002384186,101
7,no_bias,1,1,0.2148000000715256,102
7,no_bias,1,1,0.31970000004768373,103
7,no_bias,1,1,0.22760000002384184,104
7,no_bias,1,1,0.31660000002384187,105
7,no_bias,1,1,0.30229999995231627,106
7,no_bias,0,1,0.3687000000476837,107
7,no_bias,0,1,0.3845,108
7,no_bias,1,1,0.2158000000715256,109
7,no_bias,0,0,0.5807999999523162,110
7,no_bias,1,1,0.5024000000953674,111
7,no_bias,0,1,0.5026000000238419,112
7,no_bias,1,0,0.716,113
7,no_bias,0,1,0.6035,114
7,no_bias,0,1,0.4795,115
7,no_bias,0,1,0.8595,116
7,no_bias,0,1,0.6795999999046326,117
7,no_bias,1,1,0.3585,118
7,no_bias,0,1,1.092600000023842,119
7,no_bias,0,1,0.5425,120
7,no_bias,1,1,0.11180000007152556,121
7,no_bias,1,1,0.4846999999284744,122
7,no_bias,1,1,0.335,123
7,no_bias,0,1,0.6655,124
7,no_bias,0,1,0.6686000000238419,125
7,no_bias,1,1,0.34580000007152556,126
7,no_bias,1,1,0.37310000002384186,127
7,no_bias,1,1,0.06789999997615814,128
7,no_bias,0,1,0.35260000002384184,129
7,no_bias,1,1,0.27280000007152555,130
7,no_bias,0,1,0.3125,131
7,no_bias,0,1,0.3936999999284744,132
7,no_bias,1,1,0.39320000004768374,133
7,no_bias,0,1,0.42960000002384185,134
7,no_bias,0,1,0.3296000000238419,135
7,no_bias,1,1,0.06030000007152558,136
7,no_bias,1,1,0.23289999997615815,137
7,no_bias,0,1,0.3215,138
7,no_bias,0,0,0.7121000000238419,139
7,no_bias,1,1,0.282,140
7,no_bias,0,1,0.6318999999761581,141
7,no_bias,1,1,0.2878999999761581,142
7,no_bias,0,1,0.3656999999284744,143
7,no_bias,0,0,0.5212000000476837,144
7,bias,0,1,1.3227000000476834,121
7,bias,0,1,0.43,122
7,bias,0,0,0.777,123
7,bias,1,1,0.5092000000476837,124
7,bias,0,1,0.37240000009536744,125
7,bias,0,1,0.3987000000476837,126
7,bias,1,1,0.15390000009536745,127
7,bias,0,1,0.6028000000715256,128
7,bias,1,1,0.3417000000476837,129
7,bias,0,1,0.3167000000476837,130
7,bias,1,1,0.25470000004768373,131
7,bias,1,1,0.30079999995231627,132
7,bias,1,1,0.4251999999284744,133
7,bias,1,1,0.24369999992847444,134
7,bias,0,0,0.6151000000238419,135
7,bias,0,1,0.3475,136
7,bias,1,1,0.3147000000476837,137
7,bias,1,1,0.468,138
7,bias,1,1,0.30460000002384185,139
7,bias,0,1,0.41310000002384184,140
7,bias,0,1,0.5315,141
7,bias,0,1,0.5081999999284744,142
7,bias,1,1,0.21689999997615816,143
7,bias,1,1,0.3876000000238419,144
9,bias,1,1,1.4692999999523164,1
9,bias,0,1,1.5748999998569488,2
9,bias,1,1,1.220300000190735,3
9,bias,0,0,1.9193999998569489,4
9,bias,0,1,0.30779999995231627,5
9,bias,1,0,0.4605,6
9,bias,1,1,0.85,7
9,bias,0,1,1.0759000000953671,8
9,bias,0,1,0.7494000000953674,9
9,bias,0,1,0.4978999998569488,10
9,bias,1,0,0.7668000001907349,11
9,bias,1,0,0.3984000000953674,12
9,bias,1,1,0.8916000001430512,13
9,bias,0,1,0.7742999999523162,14
9,bias,0,1,0.40719999980926513,15
9,bias,0,1,0.5017999999523163,16
9,bias,1,0,0.11029999995231628,17
9,bias,1,1,0.7402999999523163,18
9,bias,0,1,0.6797999999523163,19
9,bias,1,0,0.571,20
9,bias,1,0,0.7046999998092651,21
9,bias,1,1,0.9823999998569488,22
9,bias,0,1,0.7114000000953674,23
9,bias,0,1,0.36840000009536744,24
9,no_bias,1,1,1.1018999998569488,1
9,no_bias,0,1,1.1732999999523166,2
9,no_bias,1,0,0.8490999999046326,3
9,no_bias,0,1,0.8067000000476837,4
9,no_bias,1,0,0.8331999998092652,5
9,no_bias,0,1,0.5515,6
9,no_bias,1,0,0.57,7
9,no_bias,0,1,0.39020000004768374,8
9,no_bias,1,0,0.6181000001430511,9
9,no_bias,0,1,0.35119999980926514,10
9,no_bias,1,0,0.46960000014305114,11
9,no_bias,1,1,0.7556000001430512,12
9,no_bias,0,1,0.5687000000476837,13
9,no_bias,0,1,0.564,14
9,no_bias,0,1,0.7457999999523163,15
9,no_bias,0,1,0.408,16
9,no_bias,0,1,0.5177999999523163,17
9,no_bias,0,1,0.5227000000476837,18
9,no_bias,1,1,0.9737000000476836,19
9,no_bias,1,1,0.6607999999523163,20
9,no_bias,1,0,0.675,21
9,no_bias,0,1,0.5103999998569488,22
9,no_bias,1,1,0.6717000000476837,23
9,no_bias,1,0,0.9521000001430512,24
9,bias,1,0,0.9034000000953676,25
9,bias,0,1,0.6955,26
9,bias,1,0,0.7065999999046325,27
9,bias,0,1,0.5478999998569488,28
9,bias,1,0,0.6462999999523162,29
9,bias,0,1,0.5091000001430511,30
9,bias,1,0,0.5767999999523162,31
9,bias,0,1,0.4707999999523163,32
9,bias,1,0,0.6297999999523163,33
9,bias,0,1,0.465,34
9,bias,1,0,0.4610999999046326,35
9,bias,1,0,0.6074000000953674,36
9,bias,0,1,0.43709999990463255,37
9,bias,0,1,0.3942999999523163,38
9,bias,0,1,0.5906000001430511,39
9,bias,1,0,0.3748999998569488,40
9,bias,1,0,0.8834000000953675,41
9,bias,1,0,0.38609999990463256,42
9,bias,0,1,0.3853000001907349,43
9,bias,1,0,0.4291000001430512,44
9,bias,0,1,0.4917000000476837,45
9,bias,0,1,0.3813000001907349,46
9,bias,1,0,0.4037000000476837,47
9,bias,0,1,0.5457000000476837,48
9,bias,1,1,1.1422000000476835,49
9,bias,1,1,0.5722999999523163,50
9,bias,0,1,0.6345,51
9,bias,0,1,0.439,52
9,bias,0,1,0.4507999999523163,53
9,bias,1,0,1.5827999999523166,54
9,bias,1,0,0.5721999998092652,55
9,bias,0,1,0.5503000001907349,56
9,bias,0,1,0.4565,57
9,bias,0,1,0.5216000001430512,58
9,bias,0,1,0.4405,59
9,bias,0,1,0.4217000000476837,60
9,bias,1,1,0.6273999998569488,61
9,bias,0,1,0.5615999999046326,62
9,bias,1,0,0.5815,63
9,bias,1,0,0.4175999999046326,64
9,bias,1,0,0.6869000000953674,65
9,bias,1,1,1.1542999999523165,66
9,bias,0,1,0.732,67
9,bias,1,0,0.8295999999046326,68
9,bias,1,1,0.7797999999523163,69
9,bias,0,1,0.6376000001430512,70
9,bias,0,1,0.5925,71
9,bias,1,0,0.7272000000476837,72
9,no_bias,1,1,0.9429000000953676,25
9,no_bias,1,1,0.8946000001430512,26
9,no_bias,0,1,1.1082999999523164,27
9,no_bias,1,1,0.6590999999046325,28
9,no_bias,1,1,0.5566000001430511,29
9,no_bias,0,0,0.4777000000476837,30
9,no_bias,1,1,0.4301000001430512,31
9,no_bias,0,0,0.6516000001430512,32
9,no_bias,1,1,0.7017000000476837,33
9,no_bias,0,1,0.6672999999523163,34
9,no_bias,0,0,0.6309000000953674,35
9,no_bias,0,1,0.5317000000476837,36
9,no_bias,1,1,0.7342000000476837,37
9,no_bias,0,1,0.7281000001430511,38
9,no_bias,1,0,0.6502000000476837,39
9,no_bias,0,1,0.6362999999523162,40
9,no_bias,0,1,0.7723000001907349,41
9,no_bias,1,1,0.5165,42
9,no_bias,0,1,0.6420999999046326,43
9,no_bias,0,1,0.9045999999046326,44
9,no_bias,1,0,0.6193999998569488,45
9,no_bias,1,1,0.6492000000476837,46
9,no_bias,0,0,2.6037000000476835,47
9,no_bias,1,1,0.43209999990463255,48
9,no_bias,1,1,4.4975,49
9,no_bias,1,1,1.2692000000476835,50
9,no_bias,0,1,0.8501000001430511,51
9,no_bias,0,1,1.031,52
9,no_bias,0,1,0.97,53
9,no_bias,1,1,0.5975,54
9,no_bias,1,1,0.6562000000476838,55
9,no_bias,1,1,0.6985,56
9,no_bias,1,1,0.6213999998569488,57
9,no_bias,0,1,0.6944000000953674,58
9,no_bias,0,1,0.742,59
9,no_bias,0,1,0.8615,60
9,no_bias,1,0,0.6112000000476837,61
9,no_bias,0,1,0.7450999999046326,62
9,no_bias,0,1,0.3662000000476837,63
9,no_bias,1,0,0.9498999998569488,64
9,no_bias,0,1,0.5972999999523163,65
9,no_bias,0,1,0.5396000001430511,66
9,no_bias,0,1,0.6111999998092651,67
9,no_bias,1,1,0.7371999998092651,68
9,no_bias,0,1,0.4650999999046326,69
9,no_bias,1,1,0.7410999999046326,70
9,no_bias,1,0,0.5488000001907348,71
9,no_bias,1,1,0.7410999999046326,72
9,bias,0,1,1.3119000000953671,73
9,bias,1,0,1.0221000001430511,74
9,bias,0,1,0.38040000009536745,75
9,bias,0,1,0.48229999995231626,76
9,bias,0,1,0.5256999998092652,77
9,bias,0,1,0.32320000004768373,78
9,bias,1,1,1.0667999999523166,79
9,bias,0,1,0.5179000000953674,80
9,bias,1,1,1.2042000000476836,81
9,bias,1,1,0.695,82
9,bias,0,0,0.926,83
9,bias,1,1,0.6608999998569488,84
9,bias,0,1,0.8400999999046326,85
9,bias,1,1,0.6533999998569489,86
9,bias,1,1,0.9981999998092652,87
9,bias,0,1,0.7345,88
9,bias,1,1,0.8274000000953674,89
9,bias,1,1,0.7281999998092651,90
9,bias,0,1,0.8665,91
9,bias,1,1,0.7106000001430511,92
9,bias,0,1,0.8785,93
9,bias,1,1,0.4085,94
9,bias,1,1,0.5908999998569489,95
9,bias,0,1,0.6755,96
9,no_bias,1,0,0.9785,73
9,no_bias,1,1,0.9586000001430512,74
9,no_bias,0,1,0.6389000000953674,75
9,no_bias,0,1,0.3807000000476838,76
9,no_bias,0,1,0.4453999998569488,77
9,no_bias,1,0,0.6528999998569488,78
9,no_bias,0,1,0.48389999985694887,79
9,no_bias,0,1,0.4397999999523163,80
9,no_bias,0,1,0.4356000001430512,81
9,no_bias,0,1,0.3967999999523163,82
9,no_bias,0,1,0.427,83
9,no_bias,1,1,0.7289000000953675,84
9,no_bias,1,1,0.5105999999046326,85
9,no_bias,1,1,0.5577000000476837,86
9,no_bias,1,0,0.408,87
9,no_bias,1,1,0.6160999999046326,88
9,no_bias,0,1,0.46569999980926513,89
9,no_bias,1,1,1.084,90
9,no_bias,1,1,0.7267999999523163,91
9,no_bias,1,1,0.5750999999046326,92
9,no_bias,0,1,0.6215,93
9,no_bias,1,0,0.6594000000953675,94
9,no_bias,0,1,0.447,95
9,no_bias,0,1,0.7889000000953674,96
9,no_bias,0,1,0.667,97
9,no_bias,1,1,0.4418999998569488,98
9,no_bias,0,1,0.4598999998569489,99
9,no_bias,0,1,0.401,100
9,no_bias,1,1,0.6767999999523163,101
9,no_bias,0,1,0.5842000000476837,102
9,no_bias,0,1,0.7807999999523163,103
9,no_bias,1,1,0.9137999999523164,104
9,no_bias,1,1,0.5167999999523163,105
9,no_bias,0,0,0.7482000000476837,106
9,no_bias,1,1,0.6497999999523163,107
9,no_bias,0,0,0.5678999998569488,108
9,no_bias,1,1,0.5205999999046326,109
9,no_bias,0,1,0.5752999999523163,110
9,no_bias,1,1,0.37440000009536745,111
9,no_bias,0,1,0.5625,112
9,no_bias,1,1,0.7851999998092651,113
9,no_bias,1,1,0.7295,114
9,no_bias,0,1,0.5900999999046326,115
9,no_bias,0,1,0.5277000000476837,116
9,no_bias,1,1,0.7471000001430511,117
9,no_bias,0,1,0.5041999998092651,118
9,no_bias,1,1,0.4600999999046326,119
9,no_bias,1,1,0.48329999995231626,120
9,bias,1,1,0.7332999999523163,97
9,bias,1,1,0.388,98
9,bias,0,1,2.1847999999523164,99
9,bias,0,1,0.7347000000476838,100
9,bias,1,1,0.9976000001430512,101
9,bias,0,1,1.3542999999523164,102
9,bias,0,1,0.40669999980926513,103
9,bias,0,1,0.5770999999046326,104
9,bias,0,1,0.6647999999523163,105
9,bias,0,1,0.35490000009536743,106
9,bias,0,1,0.5437999999523163,107
9,bias,1,1,0.85,108
9,bias,0,1,0.3653999998569489,109
9,bias,1,1,0.8292000000476837,110
9,bias,1,1,0.6723999998569489,111
9,bias,0,1,0.6515,112
9,bias,0,1,0.5442000000476838,113
9,bias,1,1,0.8952000000476837,114
9,bias,0,1,0.6681000001430512,115
9,bias,1,1,0.8302000000476837,116
9,bias,1,1,1.7513000001907348,117
9,bias,1,1,0.5004000000953674,118
9,bias,1,1,0.3625,119
9,bias,1,1,0.8910999999046326,120
9,no_bias,1,1,0.6585999999046326,121
9,no_bias,0,1,0.8506999998092651,122
9,no_bias,1,1,0.5822000000476837,123
9,no_bias,0,1,0.8615,124
9,no_bias,0,1,0.837,125
9,no_bias,0,1,0.579,126
9,no_bias,1,1,0.7497000000476837,127
9,no_bias,0,1,0.4139000000953674,128
9,no_bias,0,1,0.5415,129
9,no_bias,1,1,0.8435999999046325,130
9,no_bias,0,1,0.5865,131
9,no_bias,1,1,0.573,132
9,no_bias,0,1,1.2619000000953675,133
9,no_bias,1,1,3.374800000190735,134
9,no_bias,1,1,0.5801000001430512,135
9,no_bias,1,0,0.6989000000953675,136
9,no_bias,1,1,0.5977000000476838,137
9,no_bias,0,1,0.6663000001907349,138
9,no_bias,1,1,1.0300999999046323,139
9,no_bias,1,1,0.6077000000476838,140
9,no_bias,0,0,1.4630999999046326,141
9,no_bias,0,1,0.7099000000953675,142
9,no_bias,1,1,1.1655,143
9,no_bias,0,1,1.3758999998569488,144
9,bias,0,1,1.8784000000953671,121
9,bias,1,0,1.4293999998569489,122
9,bias,0,1,0.48329999995231626,123
9,bias,0,1,0.565,124
9,bias,0,1,0.33109999990463257,125
9,bias,1,0,0.5035,126
9,bias,1,0,0.6350999999046326,127
9,bias,0,1,0.48229999995231626,128
9,bias,1,0,0.3848999998569488,129
